fomc_date,d0,d1,lm_pct,sentiment,JPM_ar0,JPM_ar1,JPM_car01,JPM_alpha,JPM_beta,BAC_ar0,BAC_ar1,BAC_car01,BAC_alpha,BAC_beta,C_ar0,C_ar1,C_car01,C_alpha,C_beta,WFC_ar0,WFC_ar1,WFC_car01,WFC_alpha,WFC_beta,MS_ar0,MS_ar1,MS_car01,MS_alpha,MS_beta,USB_ar0,USB_ar1,USB_car01,USB_alpha,USB_beta,PNC_ar0,PNC_ar1,PNC_car01,PNC_alpha,PNC_beta,TFC_ar0,TFC_ar1,TFC_car01,TFC_alpha,TFC_beta,BK_ar0,BK_ar1,BK_car01,BK_alpha,BK_beta,STT_ar0,STT_ar1,STT_car01,STT_alpha,STT_beta,SCHW_ar0,SCHW_ar1,SCHW_car01,SCHW_alpha,SCHW_beta,MTB_ar0,MTB_ar1,MTB_car01,MTB_alpha,MTB_beta,KEY_ar0,KEY_ar1,KEY_car01,KEY_alpha,KEY_beta,FITB_ar0,FITB_ar1,FITB_car01,FITB_alpha,FITB_beta,RF_ar0,RF_ar1,RF_car01,RF_alpha,RF_beta,BCS_ar0,BCS_ar1,BCS_car01,BCS_alpha,BCS_beta,NTRS_ar0,NTRS_ar1,NTRS_car01,NTRS_alpha,NTRS_beta,COF_ar0,COF_ar1,COF_car01,COF_alpha,COF_beta,BMO_ar0,BMO_ar1,BMO_car01,BMO_alpha,BMO_beta,RY_ar0,RY_ar1,RY_car01,RY_alpha,RY_beta,TD_ar0,TD_ar1,TD_car01,TD_alpha,TD_beta,GS_ar0,GS_ar1,GS_car01,GS_alpha,GS_beta,ALLY_ar0,ALLY_ar1,ALLY_car01,ALLY_alpha,ALLY_beta,CFG_ar0,CFG_ar1,CFG_car01,CFG_alpha,CFG_beta
2006-12-12,2006-12-12,2006-12-13,3.0357,Neutral,0.0032383004378479085,-0.0019874808535572507,0.0012508195842906578,-0.00017899539967969553,1.3149887432186855,0.005277424928748979,0.004070087949104168,0.009347512877853147,0.0003979058915213812,0.8765377959840057,-0.010803291756810527,0.0004689433366995751,-0.010334348420110951,-0.00017425260795598795,0.8941738112132919,-0.0008203115049952956,-0.0006846088213671883,-0.0015049203263624838,0.00014468053055235618,0.7041133809868761,-0.00388958478058647,0.00447322158796684,0.0005836368073803694,0.0008354450938743858,1.5691097245601286,0.011281408282575485,0.033972003532504125,0.04525341181507961,0.00038493166522816685,0.46810010744264,0.006644591729127133,0.0012438770433585917,0.007888468772485724,-0.0004028568220969645,0.8100928818685262,0.005887631302463598,-0.005106243915548068,0.0007813873869155306,-8.327876877402885e-05,0.7532394773869023,0.0020607553433197234,0.00037595519947313926,0.0024367105427928627,-0.0001374724535773219,1.104845709397041,0.005673622715392757,0.0045659563101366546,0.01023957902552941,-0.0007428670638098491,1.4661597918055767,0.004715688067896507,-0.006698496024535328,-0.0019828079566388207,-0.00043464096340728556,2.0964927775984816,0.006364016157262663,0.004477491135628103,0.010841507292890766,-0.000165703123044579,0.8383245979848699,0.011698154054323008,0.0011953433683821277,0.012893497422705137,-0.00033464504370522,0.8901762342774563,0.006378510966634339,0.005622651452369959,0.0120011624190043,-0.00018643758441353522,0.8906033421303303,0.007013460668286985,0.00825192240742261,0.015265383075709595,-2.7574284031032764e-05,0.652431577623538,-0.006766823444832797,0.007132613486822889,0.0003657900419900915,0.00012095152799765778,1.350755466113935,0.010108286861070591,0.0010778722741499871,0.011186159135220579,-0.0005228369080184622,1.1539057234847732,0.0016911261827249578,0.008500544122578065,0.010191670305303022,-0.0015101640307066339,1.295316230169981,0.006089204778133801,-0.009755355225328156,-0.0036661504471943544,0.0006561738629984109,0.5327840823911963,-0.0002707200918240219,-0.011273244835633859,-0.011543964927457882,0.0007014219447235249,0.6115139243568757,0.0007019815814881696,-0.007750489751543363,-0.007048508170055194,0.00025441702514419006,0.5882913750599672,-0.011430194682956422,-0.011369035520037506,-0.022799230202993927,0.0008453732138704776,1.7743015062191267,,,,,,,,,,
2007-05-09,2007-05-09,2007-05-10,3.5647,Dovish,0.010524292750179194,-0.00580352160512437,0.004720771145054824,-7.669801790945939e-05,1.1948729834342007,-0.0011270292493096475,-0.001532381045745726,-0.0026594102950553734,-0.0011793096244542463,1.017341325113468,0.0038444773363826845,-0.00021623922556972958,0.003628238110812955,-0.0002227567728103853,1.1866018901888609,0.0060368963149503,-0.005242543588766005,0.0007943527261842949,-0.000803794410143265,0.9756175731623891,-0.0011804031726375891,0.008560399634251727,0.007379996461614138,-0.0004944985871347436,1.9685341292704897,0.003232922129207773,-0.0028087513019330497,0.0004241708272747233,-8.681067461523296e-05,0.6364565535111403,-0.0018824835452450764,-0.0027904611684642956,-0.004672944713709372,-0.0004150259533103816,0.8364562801754163,0.0037120707970758043,-0.0026695970863157958,0.0010424737107600085,-0.0008559343085000411,0.9346326077968476,-0.0006646137172896301,0.005996487903202362,0.005331874185912732,0.00024149482455107363,1.263200539106904,-0.0006046628596152008,-0.0014135221672789897,-0.0020181850268941905,-0.0004120068461257636,1.4331298796917438,0.0013618911582635998,-0.0030075410487582777,-0.001645649890494678,-0.0005151631091774971,1.6632514412207906,0.001275224231697296,-0.0023945793466450885,-0.0011193551149477924,-0.0010133149324126596,0.8266170898848162,0.005667707088660089,0.00374805941358612,0.009415766502246209,-0.0006430461862996304,0.9034130694260928,0.0018910949152172868,-0.0008887917228425773,0.0010023031923747094,-0.00023783727736360132,0.9907999255690391,0.010049901256420718,0.002341194271743433,0.01239109552816415,-0.001043676701686343,1.023272984819785,-0.00947653101565862,-0.009878995002706729,-0.01935552601836535,-7.762530745207228e-05,1.4115702874503868,0.011561368849194927,0.0041035329957113224,0.01566490184490625,-0.0003195800702373997,1.207098890573392,-0.003081241232910652,0.028832434651364376,0.025751193418453725,-0.001675678245669538,1.1466511976673774,-0.004890759005988406,0.003621727499630827,-0.0012690315063575786,8.573469313800956e-08,0.4109968541296965,-0.009351749690708702,0.0007448802946501427,-0.008606869396058559,0.0008762653271625571,0.6012430879332038,-0.0014819823579145658,0.004855109536595161,0.0033731271786805956,-0.0002451461825393205,0.5358094734949231,0.00046477130177842007,0.012271801351384847,0.012736572653163268,0.00029635908980554077,1.9979302692157583,,,,,,,,,,
2007-08-07,2007-08-07,2007-08-08,3.6101,Dovish,-0.0022286114487125213,0.008172448973103798,0.0059438375243912765,-0.0006944906483568647,1.3023679370902626,0.005537379796953138,0.008168797608748382,0.013706177405701521,-0.0011303736335190834,1.0037384795064161,-0.0013272712178611394,0.002670841403252411,0.0013435701853912714,-0.0011504770284887567,1.2081996744027816,-0.0023067373339197067,-0.0028787978405695643,-0.005185535174489271,-0.0007166008593878408,1.098042989123289,-0.005160578133806515,-0.0071457828814615355,-0.01230636101526805,-0.0008792361572505198,1.741279420562914,0.000619876658544777,-0.016566635623950728,-0.01594675896540595,-0.0011606216926884547,0.7138420317404596,-0.001093793271910181,0.03522597551758242,0.03413218224567224,-0.0007264685189065263,0.937273039175726,0.005274600831384417,0.0243114976509143,0.029586098482298716,-0.0012151525756290901,1.072030490140918,0.016297422144514868,0.0053553715891858054,0.021652793733700673,0.00020684758074283627,1.363351243443438,0.005165856609500717,0.01248833277580114,0.017654189385301857,-0.0005076932558267265,1.3864909858533878,-0.022975700154827704,0.01549233873913413,-0.007483361415693574,-0.00036211959247944354,1.6695944356229389,-0.011152726183767996,-0.0029553793536579824,-0.014108105537425978,-0.0013541269829697303,1.0284801843425262,0.012689400482365568,-0.03208960200487989,-0.019400201522514322,-0.0007778261935372169,1.024731711114653,0.012386304201764078,-0.00018938466599041463,0.012196919535773664,-0.0008743264345366776,1.1002970726168033,0.009153161715475255,0.005706423413312529,0.014859585128787784,-0.0015754454308958407,1.101184514129047,-0.010202531791708014,0.0013712760591449262,-0.008831255732563088,-0.000650042690869293,1.4182634171847937,0.0006360912394769574,0.01166424832150341,0.012300339560980367,-0.00020605119855312754,1.2482741910105988,0.00031260802271989956,0.0027892133444526457,0.0031018213671725452,-0.0003765584532148765,0.8423897953764212,-0.020337205785244717,0.012434987256322394,-0.007902218528922323,0.0007609088887261235,0.5205375123116256,-0.016779987131116315,0.016879866698633703,9.987956751738788e-05,0.0008733882714676721,0.6762133010514934,-0.007707070497535527,0.01869872435917444,0.010991653861638914,0.0009306646396624577,0.6552762288748312,0.008318089618890197,-0.01330450630502528,-0.004986416686135083,-0.0007259617899166717,1.758803209158662,,,,,,,,,,
2007-09-18,2007-09-18,2007-09-19,3.5461,Dovish,0.020617585849038403,-0.01179684328698806,0.008820742562050343,-0.0009792804772606374,1.2402014946507967,0.007421665412600639,-0.008081074606499084,-0.0006594091938984456,-0.0003297043613335723,0.9327559239581799,0.014744685625862813,-0.008804756460057996,0.005939929165804818,-0.000989625056517713,1.2695763162824039,0.007987673345682074,-0.004361335504871139,0.003626337840810935,5.443219483696955e-05,1.1936138091613735,0.00859667641460131,-0.03075408482661786,-0.02215740841201655,-0.0007760447647617157,1.6310884651903264,0.013269932542130852,0.0054659444172362355,0.018735876959367088,-0.000727829745327151,0.9808028958931356,0.010637167825802811,-0.007765102362019799,0.002872065463783012,-0.00047278552372990583,1.1027069608673268,0.010084103305946918,-0.000848238008733032,0.009235865297213885,-0.0005940737226940863,1.2420326559101997,0.007712410554088417,0.0032662483750752896,0.010978658929163707,-0.00038561935630308515,1.2331737787279244,0.005014160734169,0.0040472620196286765,0.009061422753797677,-0.0010483568557107718,1.3456133365249872,0.024902199272768183,-0.009087738956505215,0.01581446031626297,0.0005646979236644778,1.400340275739394,0.010486840074006125,-0.005032175173506724,0.005454664900499401,-0.0010578707046285524,1.2413333627727325,0.025038805746179414,-0.0020422742169397354,0.02299653152923968,-0.0009811419468561022,1.2031145688812346,0.01937762204713222,-0.010562625149144087,0.008814996897988132,-0.0009397548792166823,1.262026624680743,0.004321112249360465,-0.008723872705473886,-0.004402760456113422,-0.0011705866968594013,1.3700584933911215,0.02382293498604525,0.005275193829815025,0.029098128815860276,-0.001392210553523796,1.4272817314632607,0.02497666469921106,0.0007455550233568843,0.025722219722567944,-0.00015828905183622971,1.3473776694283361,0.0367526692231022,0.012622573187091054,0.049375242410193254,-0.0017417780809102482,1.157625419486884,0.004741014981063947,-0.0035913636723012886,0.0011496513087626585,0.00011030166351774154,0.7557426257497757,0.009007062982194763,0.004260729672708673,0.013267792654903436,0.0007520856228496371,0.8258874806873532,-0.0011927020275958253,-0.002037392935091209,-0.0032300949626870345,0.0010324854443448598,0.806032712402659,0.02131997660734697,0.016307149087076568,0.03762712569442354,-0.001571370182189027,1.6761742718952948,,,,,,,,,,
2007-12-11,2007-12-11,2007-12-12,2.9982,Neutral,0.004482737864972844,-0.0027870576389336455,0.0016956802260391984,-0.000957714655074454,1.3745259631801525,-0.015613690933449588,-0.032923058822701454,-0.04853674975615104,-0.0007081962396420947,1.042496852294757,-0.005817587804695629,-0.05840739820636155,-0.06422498601105718,-0.0030398826771286676,1.40214991635196,-0.024620947969077517,-0.010536113730177238,-0.035157061699254755,-0.0004319427993916105,1.2757079323542662,-0.03765241092823732,0.0001397407166817792,-0.037512670211555535,-0.0017584265029732579,1.6573748445301473,0.006763488734494932,0.00402398541974013,0.01078747415423506,-0.0001558995684182945,1.1217188338907746,-0.012586671388961242,-0.042612668825653996,-0.05519934021461524,6.036137259787396e-05,1.1702889771317941,-0.04648404403432686,-0.018304698231628527,-0.06478874226595539,-0.0009315339822312112,1.3284054074781184,-0.013393541621975709,0.011565842582736586,-0.0018276990392391227,0.0013229268283638854,1.242134547419071,-0.017887478821519573,-0.002621962014330322,-0.020509440835849893,0.0014629049787480374,1.3998286818150985,-0.0020212743498225147,-0.0012735117896951476,-0.0032947861395176622,0.002400935678306349,1.4082400520328002,-0.029552372639509647,-0.012431855604615938,-0.041984228244125586,-0.0009860190786307298,1.3171002394782314,-0.033646651217204344,-0.04337460185271473,-0.07702125306991908,-0.001903748289070166,1.313822391038915,-0.038096448494125926,-0.06606443666993499,-0.10416088516406091,-0.002088099282978504,1.2682776686521682,-0.033108345191978965,-0.03716415396954045,-0.07027249916151942,-0.0020981830136576197,1.3568153236713203,-0.014163080483983286,0.009481883215874698,-0.004681197268108587,-0.001431333813547106,1.6609812906888282,-0.013763817290467696,0.003407772735840713,-0.010356044554626983,0.0019206467548615249,1.3661496581919246,0.000684551432647458,-0.040888505484460914,-0.040203954051813456,-0.0019047189193290009,1.5780278412838407,0.011364270718741742,0.004977367157894401,0.016341637876636145,-0.00010762806173751227,0.9369945915701907,0.00205581649691371,-0.005297678759679155,-0.0032418622627654447,8.089901536573033e-05,1.0227958023018637,0.0033950965554044796,-0.0044807714053368,-0.0010856748499323207,0.0009070518186812498,0.914395846941339,-0.016616247981532405,-0.0037641963157958487,-0.020380444297328253,0.0004589179642581524,1.6655968384060253,,,,,,,,,,
2008-01-29,2008-01-29,2008-01-30,3.5785,Dovish,0.03287149971556557,0.004949717944639423,0.03782121766020499,-0.0003231239322743702,1.4136223803535826,0.011858928991707122,0.012692552923897545,0.02455148191560467,-0.0008659871980360484,1.1311972154543115,0.004344102896107253,0.009191072990590642,0.013535175886697896,-0.0035825666481290636,1.4029011578333959,0.01753165131336707,0.012241417050159905,0.029773068363526976,-0.0008098098621890111,1.369472199846267,-0.012178919403428502,-0.00659120567968037,-0.018770125083108873,-0.0015780522818618957,1.8077777941746533,0.001059972585439604,-0.00396448882575666,-0.0029045162403170555,4.8015992530760366e-05,1.2200255069118264,0.030197437347724985,-0.0069429221410704425,0.023254515206654544,-0.0001828063120220439,1.257974659291786,0.00771613551190134,0.0015643188912306191,0.009280454403131959,-0.001803000860859114,1.5440616428877436,-0.018936494103232122,0.006852503896894888,-0.012083990206337235,0.0018694601219127719,1.2721704197948365,-0.007106116871208894,0.006091037899698486,-0.0010150789715104077,0.0022633904716383726,1.4385975227484777,-0.023125537190413138,0.011978355344309827,-0.011147181846103311,0.002108453455362244,1.3817359031632122,0.002870587903691979,0.005422619482477964,0.008293207386169944,-0.0016963286090118648,1.450509874952322,-0.0029287025527051248,0.005912821275649488,0.0029841187229443632,-0.001985648114173989,1.5594183664960233,0.021580109536191196,-0.005392115476605574,0.016187994059585622,-0.00291067773165217,1.5084711258640588,0.04054580215949813,-0.013292615661553025,0.027253186497945104,-0.0026337438381175775,1.6246223836096623,-0.0040662324283952354,-0.016432108874109536,-0.02049834130250477,-0.002098066110225929,1.7042394203089466,0.007067285618736107,0.011975557904574918,0.019042843523311023,0.0018392926394103014,1.408209997056522,0.028662561013349058,0.01008538788138443,0.038747948894733486,-0.003434196288340418,1.7616053946542551,0.01748638354777591,0.0018726311677085229,0.019359014715484433,-0.000141817808390184,1.0064731279292274,0.003809472723508626,0.007702563660614081,0.011512036384122706,0.0002824841516131318,1.0057416887032156,0.015749416311868956,-0.006939664016536135,0.008809752295332821,0.0005147914725915196,0.958133329596096,-0.011408170846435885,0.020720590290651833,0.009312419444215948,3.732327673232583e-05,1.6806165866559781,,,,,,,,,,
2008-03-18,2008-03-18,2008-03-19,3.6332,Dovish,-0.005062972924604642,0.030328763530956183,0.02526579060635154,0.0006665563443667072,1.5075627325637677,0.026867241461572836,0.022869908447809208,0.04973714990938204,-0.00029323719823223045,1.3208745125062251,0.05047145431439571,0.02647097740996155,0.07694243172435726,-0.00354796715082601,1.5402695134756217,0.03450361731575178,0.004551225302741067,0.03905484261849285,0.00010920130146731574,1.445124018696695,0.10665566057040103,0.05639099793307827,0.1630466585034793,-0.001080432801220304,1.7105736536692504,-0.017513338161105875,0.005080747722596729,-0.012432590438509146,0.0014583197068198214,1.138268285551588,-0.008055885138378314,0.017211215019133613,0.009155329880755299,3.935664817978869e-05,1.2225439303571934,-0.02546990453198693,0.039125849366328985,0.013655944834342057,-0.00030901579297026985,1.4863863685875929,0.06922793292483508,-0.0050411381635349015,0.06418679476130018,0.0011690819138903963,1.3186032128158969,0.020188711848740867,0.0007349382580612573,0.020923650106802125,0.0022747500100119425,1.537600831330625,-0.036061238307620556,-0.016953062868050837,-0.053014301175671394,0.0015131191063485685,1.417620443616812,-0.028284590983117176,0.009350076537876083,-0.018934514445241094,-0.0003774510470962168,1.3438222531666675,-0.011924596163142849,0.02184290760161299,0.009918311438470141,-0.0014480816181208632,1.466087431397087,-0.00474215739388293,0.017225344523143005,0.012483187129260075,-0.0024607635185502695,1.4760876890207557,-0.040393265748205384,0.05943278674074284,0.01903952099253746,-0.0011649539606274296,1.596627481903184,-0.019848818036696733,0.007324791502553246,-0.012524026534143487,-0.0007913058957902992,1.7581031781709835,0.027062067122940986,-0.02520101570885042,0.0018610514140905664,0.001462368111101408,1.291474708783385,0.00039175652494112534,0.010765811238616717,0.011157567763557842,-0.0011359534266193255,2.0197767830640285,0.02076036544899034,0.0140173076073607,0.034777673056351044,-0.00040026126163727555,1.1303516653083845,0.010797741786267794,-0.02102523747195603,-0.010227495685688235,0.0006975015182583008,0.9906333887375711,0.01148065311125502,-0.015051198671164081,-0.0035705455599090614,0.0011870904361453486,0.9958453401967042,0.09580880658827247,-0.01477123598330072,0.08103757060497174,0.0007947043835624732,1.5583942372766901,,,,,,,,,,
2008-04-30,2008-04-30,2008-05-01,3.1142,Neutral,0.01703739605497481,0.005115854896281,0.02215325095125581,0.0011900120646490403,1.5910798992194595,-0.0019149389749991714,0.0237244522735478,0.021809513298548626,-0.000655595208041138,1.5292288034116066,-0.029617167575496428,0.01130974096195483,-0.018307426613541598,-0.0028266448005871306,1.9369332456254706,0.0020409379159395573,0.019451430273709137,0.021492368189648694,2.408928988524025e-05,1.668062586193164,0.0005979091374590743,0.0007984842283313212,0.0013963933657903955,-0.00011617568338762307,2.036916585061248,-0.007777368377496603,0.009362510374990803,0.0015851419974942,0.0012039129298430898,1.1738841594290874,0.01308472892372094,0.011659170916025557,0.024743899839746498,0.0007399331467519959,1.2872260264241882,-0.008543077178777395,0.047509651979487255,0.03896657480070986,-0.00010625535498158958,1.4879148052201099,-0.009081443343818583,0.009205130707487182,0.0001236873636685995,0.001544296465331224,1.517280211530657,-0.005167284828567318,0.01238806674842623,0.007220781919858912,0.0029167796415206647,1.630286997272266,-0.011899103207452442,0.01820183435550684,0.0063027311480543975,0.0008579891852628232,1.5079438514194805,0.0014360436444190404,0.01723565309004041,0.01867169673445945,-0.00024437709577359814,1.3929075957284491,0.00602696016268365,0.034773626207449906,0.040800586370133556,-0.0007312399926689059,1.592259737519098,-0.004990408043097458,0.028942941531165188,0.02395253348806773,-0.00204195605642409,1.6429942981322332,-0.011578565090625118,0.02391676342610752,0.012338198335482404,-0.0012761195681744442,1.6600564386889247,0.004642580478885405,0.0016672204733785036,0.006309800952263908,2.397378881219243e-06,1.777825784881218,-0.002740094601510431,0.015110360361421948,0.012370265759911517,0.0016465021350940525,1.4234199473602596,-0.0032392948084760537,0.016110909735929616,0.012871614927453562,0.00015140465662313388,2.155424854527191,0.02437492561634636,-0.024016381009374595,0.0003585446069717668,-0.0008586548636026537,1.1943855373105048,0.032552856336393585,-0.009521590544502353,0.023031265791891232,2.34828495373367e-05,1.0908224379422933,0.012266389809937057,-0.0016961408649777826,0.010570248944959275,-1.1609505303391527e-06,1.075363367651814,-0.00021988833526513912,0.009619760146668828,0.009399871811403688,0.0002184531241780941,1.7673679935119246,,,,,,,,,,
2008-06-25,2008-06-25,2008-06-26,3.3868,Neutral,-0.004621761618648341,0.00520190340813443,0.0005801417894860886,0.00023109805363452624,1.6132728945547583,-0.007876273291082073,-0.02041659378649075,-0.028292867077572822,-0.0015820063330150547,1.5543907150924239,-0.009421480407716367,-0.0007617595612210773,-0.010183239968937444,-0.0024049678792223824,2.0238960329790903,-0.0018664257966212981,-0.0017915642244190066,-0.0036579900210403048,-0.00021722268442520218,1.7147437473743372,-0.018224401925852902,0.026717313099590342,0.00849291117373744,-0.0005282288996931776,2.095942768360053,-0.007108846708562766,0.003711111989299201,-0.003397734719263565,0.0007279813271449142,1.1491917029505643,-0.009833238617152391,0.023034652168713254,0.013201413551560863,-0.00015222932806767454,1.3015282640650268,0.008564621591143353,0.009626295909095042,0.018190917500238393,-0.0002969169344070741,1.5643999173370708,-0.003282199770680193,0.005564836940203072,0.002282637169522879,0.00017143326069152452,1.5820842594798041,-0.012007836573329142,0.02269732583184137,0.010689489258512229,0.00021079471676031024,1.5397668923047216,0.013294998780042706,0.01159299590972946,0.024887994689772167,0.0004241156425104474,1.6002622530876132,-0.006061040509584141,0.01882916104797827,0.01276812053839413,0.0003651146208992488,1.3948372662221504,-0.012649613968966337,0.03982475930925151,0.027175145340285173,-0.001481337895956934,1.6663922347067852,0.005877302090392186,0.06814203755074723,0.07401933964113941,-0.002102229695662457,1.712115606911487,0.011634179711032413,0.01441492039411204,0.026049100105144454,-0.002249525898800795,1.7082057102029187,0.036369489809701734,-0.007361807449273755,0.02900768236042798,-0.0020480763362109937,1.816989576431103,-0.010151239935207747,0.024563358168506758,0.01441211823329901,0.00035745438959104177,1.458988445470191,-0.008894032030042454,0.0006343047390674969,-0.008259727290974957,0.0003582568066458279,2.0871197145984395,0.03333786401205121,-0.00010718134199930868,0.0332306826700519,-0.0006805715906634902,1.1255254550032285,0.005106419729167388,0.004703603564295392,0.00981002329346278,0.000139564623519326,0.9996285867913934,0.00595990558544746,0.012340085526988974,0.018299991112436433,0.0006268091979705827,1.0369761120668142,0.00025203243631730966,0.011012413460714139,0.011264445897031449,-0.0010623137976374668,1.7091703876578435,,,,,,,,,,
2008-10-28,2008-10-28,2008-10-29,3.0476,Neutral,-0.12172943376903134,-0.03412200946412797,-0.1558514432331593,0.006555747376986132,2.048904322984808,-0.17154374677256062,-0.005696221298832033,-0.17723996807139267,0.004858804149143066,2.6691140649879506,-0.10499176220607401,-0.016890711737896212,-0.12188247394397023,0.004619502083906066,2.2578041774078255,-0.10166599508135463,-0.052359660219311766,-0.1540256553006664,0.0060720860057129535,1.9773485340795962,-0.14210034556454337,5.217158300742375e-06,-0.14209512840624264,-0.0030527570143205115,2.3377350228122022,-0.09057253166650009,-0.046104112464584734,-0.13667664413108482,0.0040375603945472715,1.4452772030963004,-0.040692331007671306,-0.029368018489261218,-0.07006034949693252,0.004930805136203394,1.4080457574894305,-0.11315781340761527,-0.03991736010286845,-0.15307517351048372,0.006546865271211923,2.079085009861955,-0.02890333211205881,-0.028644313897071318,-0.05754764600913013,0.003660700747706664,2.087708129025613,-0.024193369369744172,-0.0019131110122300142,-0.026106480381974186,0.0017368438140563183,1.797507507293343,-0.05034297353056849,-0.000958641554967072,-0.05130161508553556,0.005761217025252701,1.7083251774265789,-0.10185582091442413,-0.008442142829949477,-0.11029796374437362,0.004130219561999513,1.5493790884593819,-0.09122611275862802,0.052573318109142675,-0.038652794649485345,0.0012052575861075472,2.6470011236896505,-0.0360524178115022,0.02644321983496707,-0.00960919797653513,0.005397780504739216,2.790067709220726,-0.18230023605466822,0.007592926158634418,-0.1747073098960338,0.006771041249680677,3.163947803783658,-0.18978222063753783,0.011479471774323652,-0.17830274886321418,0.0014015329041821994,2.1866603099149176,-0.0758180255379643,0.016844015152349998,-0.0589740103856143,0.004011133313148934,1.6525002080685245,-0.063719401444947,-0.03306194615612404,-0.09678134760107104,0.004212668650887306,2.033460976980341,-0.036808000854504586,0.047165780023757715,0.01035777916925313,0.0008063417786509347,0.9379205363461051,-0.06067360920948782,0.05634830708596553,-0.004325302123522293,0.0012556064511129068,0.968760870663775,-0.06785163826824196,0.03551800431974366,-0.0323336339484983,0.000780269216149,0.9980890122162965,-0.15738409868572623,0.060584257252366096,-0.09679984143336012,4.6041634399444634e-05,1.527176996311428,,,,,,,,,,
2008-12-16,2008-12-16,2008-12-17,3.6437,Dovish,0.05452711131366024,-0.004867911081634719,0.049659200232025524,0.0032062410422650993,1.4057586008898149,-0.02601268889808442,-0.016564797573506616,-0.042577486471591035,0.002308825779497761,1.8276209149294447,0.014187338366105112,-0.032445563793137594,-0.018258225427032482,0.001805032355185268,1.872462584971392,0.07091463983117104,0.013780193338699117,0.08469483316987016,0.005283717260119217,1.2871948951194752,0.04417713556578559,0.0438676241832974,0.08804475974908299,0.004142329791539535,2.613537466837067,0.034588156738180005,-0.025809478066470697,0.008778678671709308,0.002258598247457998,1.0237610256208498,0.017796473232395242,-0.0582825646662159,-0.040486091433820655,0.00211054122088087,0.9668658924704686,0.0508065065642751,0.026142422921403077,0.07694892948567818,0.004367555614940318,1.2851267913345275,0.008601413750578851,-0.023420878572030405,-0.014819464821451554,0.004601005027749162,1.7714099631589788,0.023150450090446806,0.047834905646788994,0.0709853557372358,0.002578678729341797,1.5322657456599502,-0.040174026826435685,0.0017559495523821415,-0.038418077274053546,0.0038440404330986103,1.3962579845721022,0.02161854235511116,0.01068567346982903,0.03230421582494019,0.0012987987484755952,0.9085486247013761,0.02803580041928594,-0.02564922288941706,0.0023865775298688788,0.0027944895602572107,1.8209056717106358,-0.006565973417934648,-0.046115572386736636,-0.052681545804671284,0.003910799874114097,1.8628847838606322,-0.0392458984860857,0.02006039979168105,-0.01918549869440465,0.004436172945942067,1.7149143601089232,0.022381546547208128,-0.02676069640108085,-0.004379149853872721,-0.0014516433989510901,1.4158060152344885,0.05125536163356202,0.0028492835665081435,0.05410464520007016,0.0018842079972049546,1.4540336712845567,0.04298769829728316,0.01220940187671419,0.05519710017399735,0.003425245848463654,1.5944273498857306,-0.08840191613700138,0.0012210001072514142,-0.08718091602974996,-0.0003035957763590765,0.9595312335616103,-0.0013491261736596205,-0.0065676576956675645,-0.007916783869327185,0.0007897336783543735,1.0097275770478504,0.010779269937518862,-0.02206599947820062,-0.011286729540681759,-0.0013567349028812067,0.904503693453302,0.07700956508209339,0.050268923225915335,0.12727848830800872,-0.0010640935308609259,1.316180233005726,,,,,,,,,,
