fomc_date,minutes_release,PNC_min_car01,NTRS_min_car01,RF_min_car01,TD_min_car01,SCHW_min_car01,BCS_min_car01,BMO_min_car01,MS_min_car01,JPM_min_car01,ALLY_min_car01,BK_min_car01,C_min_car01,USB_min_car01,GS_min_car01,FITB_min_car01,BAC_min_car01,COF_min_car01,KEY_min_car01,RY_min_car01,WFC_min_car01,TFC_min_car01,STT_min_car01,MTB_min_car01,CFG_min_car01,avg_min_car01
1998-09-29,1998-10-20,-0.010725766106248195,-0.013300847976232206,0.01056931268109563,-0.10237439126314585,-0.09347212315655129,0.08369256407714654,-0.0571088360276023,0.005801935295420729,0.07999814426805563,0.0,-0.008078574340552917,0.03506108288888011,-0.02856595477986478,0.0,-0.03408822705698943,0.07983256168558428,0.05031187634647084,-0.009720338846234461,-0.05282102982698555,0.03437029098230061,0.014149899366265324,0.013336929395776359,0.0031314923934109354,0.0,-1.734723475976807e-18
1998-10-15,1998-11-05,-0.004791883938871711,-0.0032198079570738385,-0.012356462507559129,-0.07333439927239833,0.06163680828287682,-0.08048153318637792,-0.07148141654811441,0.010630652688886012,0.04188957269772313,0.0,0.0050097304385285256,0.0043085655672559404,-0.03155797791766764,0.0,0.04046382038209355,0.03254545939567481,0.06661876340954435,-0.022605183999705524,-0.06418804274607788,0.016778834435457846,0.025749135147998415,0.03711901285895518,0.021266352768851738,0.0,-3.469446951953614e-18
1998-11-17,1998-12-08,-0.006727736475377097,-0.03340481069355665,-0.007112236563271465,0.00732555407687481,0.03185609156575204,0.009578037945155174,0.018140927823311406,-0.0008033035211129497,0.01926537725774964,0.0,0.0067102956595668905,0.01787182612171352,-0.029498525110334725,0.0,0.017911757764666428,-0.036039554640876645,0.003845415085778583,0.008629903444242928,0.017788211441400817,-0.04796791334918275,0.00826192151016543,0.008721190580698049,-0.014352429923363427,0.0,2.8912057932946783e-19
1998-11-18,1998-12-09,-0.004903091542990946,-0.022167075415487892,-0.001359980599579303,0.02866118760420101,0.030905638339275076,0.039022682073719964,0.027259521686682452,-0.004415540350100156,-0.006389547943801522,0.0,0.007795426429034424,0.00595258857935833,0.0009042058888825248,0.0,0.014013238494923985,-0.030493911865795743,-0.07098430052587922,0.009312335573146157,0.012089401509097441,-0.022099679303862908,-0.009678706520390368,-0.00024917586111149626,-0.0031752162493218113,0.0,0.0
1998-11-19,1998-12-10,-0.029683816018494732,-0.010640177942021153,0.02339936916932978,0.01363642580229724,0.05389837282035753,-0.0154312238157433,0.030246270123742206,0.01926899457678172,-0.04744138117923419,0.0,-0.039343780188370314,-0.003434887208118184,0.031054341816839585,0.0,0.01725627038040262,-0.027596270608102377,-0.04613466818295647,-0.004097409774967583,0.010851141977099858,0.04582694804692805,-0.007942872365491346,2.609316204577397e-05,-0.01371774059232472,0.0,-5.782411586589357e-19
1999-05-18,1999-06-08,-0.0038966855319112078,0.0008337305285400069,-0.005344550847844425,-0.022429529204041024,-0.009122845897156024,-0.026739488216303637,-0.012694849317148888,0.00022610301813590127,-0.012085982131732023,0.0,0.045119593445531875,-0.014558759161790131,-0.03754787208182282,-0.003386826195401163,-0.012464926148533966,0.014949875305201683,0.04016398301409357,0.025129327244257132,0.004741441250198191,0.004919455999297146,-0.015088265131368144,0.023937274309747278,0.015339795750050662,0.0,0.0
1999-06-30,1999-07-21,0.021197188838391234,0.021918631977090385,0.012074301947459133,-0.018518667658386986,-0.010256800430561253,-0.0035307084747688185,-0.0014417797967623425,-0.013605935349545618,0.030141915289281188,0.0,0.01776450961084515,-0.011359971899581088,0.0015687024291709093,-0.027473501566778236,0.027138560635549824,-0.04811929768403205,-0.014338614082110169,0.0058726732954766485,0.010830301253454033,-0.0022387032719296987,0.005091856948554029,-0.002800451867892838,8.578985707658957e-05,0.0,1.1564823173178713e-18
1999-08-24,1999-09-14,0.009625111201400754,0.03150001134276049,0.0070572417344680945,0.0017563762329500022,-0.009504582380136625,-0.015150387687072105,0.031998481743138026,-0.030753349783178,0.031955878320418026,0.0,-0.03797728600521533,0.024737218835629186,-0.011053022204169368,-0.04557223834592705,0.018568375710396275,-0.03327082440109019,0.013439686413797895,0.01633174904171886,0.017785218437239465,-0.0085187624276789,-0.005663084886958544,-0.041489281038840975,0.03419747014635,0.0,-1.1564823173178713e-18
1999-10-05,1999-10-26,-0.0017568063699866243,-0.02736593369465165,0.008625584060405617,-0.012921473646527487,0.04670526142162959,-0.046144132257058136,-0.013577929249339066,-0.007492450968291514,0.006169816203593942,0.0,0.002747475758047929,0.042239412550296535,-0.01819803340969381,-0.03797139910056088,-0.007109786163217419,0.017374843617073782,0.0461970727590231,-0.001978516748113307,-0.01622087601439512,0.01689947573297315,-0.0061042104046087065,0.006042182912483179,0.0038404230109168325,0.0,-2.3129646346357427e-18
1999-11-16,1999-12-07,-0.07955044710424775,0.0021290302331193993,-0.0218344118342224,0.050679488833025206,0.025901424711259342,-0.010060800236463378,0.05324374762826546,0.09864797306107742,0.012781102798841825,0.0,-0.0677913560700798,0.04431436141747759,-0.07679451687007088,0.07905369520169236,-0.026725106578090452,-0.05677282113731273,0.02078520075104019,-0.05239433077168131,0.06023509646312098,-0.009917831103095399,-0.023199292318342602,-0.009183988027829593,-0.013546219047483533,0.0,-1.734723475976807e-18
1999-11-17,1999-12-08,-0.028532215867028282,0.02081758665702335,-0.037386279427015695,0.026740680752684067,0.06086597562876225,-0.05144098219844421,0.03593811528128751,0.06750259691704505,0.016016698865701312,0.0,0.015907199307374244,0.01011455151927751,-0.05552518290136946,0.06825537287948066,-0.008438745440330438,-0.052273996824019814,-0.020023624473614526,-0.04642038652241768,0.020628230408345133,0.007614107340950553,-0.033640577981529446,0.011611323236346806,-0.02833044715850888,0.0,1.3010426069826053e-18
1999-11-18,1999-12-09,-0.01234893513448227,0.03441645443584012,-0.014073262617986311,0.008110041774708025,0.007642116307918605,-0.02968332185676143,0.0035538286608358047,0.014406207262978414,-0.003171411737040891,0.0,0.1306197757939344,-0.025542617071756153,-0.01250973714291976,0.0061180372669796205,-0.045580784933408953,0.015870174881372594,-0.0018184761125020262,-0.05571095037762159,-0.0276227720024635,0.01129306306137428,-0.01708790694567281,0.028818426909419208,-0.015697950422745417,0.0,-8.673617379884035e-19
1999-12-21,2000-01-11,0.00033753349532341867,0.015875480985100745,0.0034482391960627655,-0.006783482094324311,-0.01879687338278111,0.023635003702236836,-0.014411763508768913,0.05614791309980141,-0.021396019579472767,0.0,-0.023741382034219247,0.03216751219825678,0.02088117088745236,0.03510105521506282,-0.04881557693382818,-0.03194575894849491,-0.01829914385797147,-0.006899974878539191,-0.022723372395171502,-0.006805962574126887,-0.006188224000441032,0.043243204655768835,-0.00402957924692646,0.0,0.0
2000-02-02,2000-02-23,-0.03922253722638964,-0.024746175931191057,-0.03197647184198466,-0.00575249189153843,0.005842413841359355,-0.07310422616595696,-0.01674724380284704,0.13441854949199356,0.028818147600569492,0.0,-0.03892712465151211,-0.03133461585225512,-0.02400024959946396,0.1173361380961821,-0.04349010931413228,0.03623620320875936,0.01669767225453305,0.022603785784204904,0.013317482769543303,-0.00535849776448322,-0.028083564366864606,-0.0067376387955822604,-0.0057894458429437815,0.0,0.0
2000-03-21,2000-04-11,0.039465201894545804,-0.03794157550613756,-0.028806865244207537,0.007034065741203764,-0.11217453347917297,0.014337836478947012,0.045002110396754585,-0.08862594619189215,-0.031079689181748332,0.0,0.03679353809241522,0.030589840116326227,0.08489310033773687,-0.09188913680822045,-0.00042077240724783596,0.006395522173234327,0.025525408539323023,-0.002226982583452143,0.04685279359851344,0.01943569227435068,-0.00019153336819480865,0.04293157026834168,-0.005899645141418863,0.0,-1.1564823173178713e-18
2000-05-16,2000-06-06,0.009089958369909869,0.04358067520921958,-0.008497906205874227,-0.006158971874280071,-0.005671062376322776,0.05039116311359813,0.013670042330627942,-0.008195835378173831,-0.01815223999353934,0.0,-0.0036586983744655507,0.02649345951597768,-0.032468283365888494,0.02890589472351377,0.021199011854811968,-0.022500759824308124,0.01151643191975047,-0.03590462344708303,-0.012649939374623019,-0.016952437511913575,-0.03807498354480967,0.006223978632210116,-0.0021848743983378313,0.0,0.0
2000-06-28,2000-07-19,0.02526914794476584,-0.010960069377341869,0.009856178612982353,-0.02461775370697908,0.0014181671941246587,0.011871919126077296,-0.012748378004075606,-0.022588332921459925,-0.027806860644064263,0.0,0.00881216980789265,0.047865309234469716,-0.016628100454478406,0.024841350136153156,-0.021903423587139065,0.018468377309961176,0.08772207193534096,-0.013152760301095717,-0.030496030020733228,-0.014829230239330166,-0.008784240328145093,-0.010049223451715578,-0.021560288265209754,0.0,2.3129646346357427e-18
2000-08-22,2000-09-12,0.02701375478351339,-0.0047176190115242635,0.025735666549148797,0.04308739769600242,-0.015074823361779597,0.00868226343261777,0.036895878433132995,-0.02182527725856001,-0.14072869275382696,0.0,-0.03485172812276807,-0.02681991820742838,0.004793006536142421,0.022182559092589562,-0.010852998402604484,0.0020533001619622267,-0.0006577073978144858,0.028252751063045336,0.045947368073265354,0.005063581727146018,0.02951072253777284,-0.009933273786083028,-0.013756211783949843,0.0,8.673617379884035e-19
2000-10-10,2000-10-31,-0.009467669432109072,0.03631205623252144,0.04002663252637974,-0.05564041257843198,0.06341716723994507,-0.010102106405247103,-0.020393499052542827,-0.04874092344354895,0.02469411720405369,0.0,-0.001904801997049222,-0.015406422663234763,0.0621092454531217,-0.0036652864418822324,-0.05751859588372664,0.03068814892976691,-0.023174587497759566,-0.010004679062915346,-0.009098636099365108,0.021803170706289246,-0.013535875912319516,0.0020749211543714795,-0.0024719629763168965,0.0,2.457524924300477e-18
2000-12-19,2001-01-09,-0.00805531728508657,-0.01977232472633428,-0.0018951819418339122,0.007353599276256341,-0.06599300394128205,-0.02161954498269969,-0.017719935197175074,0.033873626522781364,0.05497779615093923,0.0,-0.007691823441180801,0.019264738299131667,-0.003958157542825469,0.020418690197447242,-0.024625331851075738,0.026346235090942693,-0.009199219358574817,0.019038261419586755,0.008435951646123874,-0.0579047790184426,0.016666306466800562,-0.010007067746026777,0.042066481962528046,0.0,0.0
2001-01-31,2001-02-21,-0.01695579491311147,-0.012839167367712928,0.03767733793375408,0.022376510219568685,-0.002025865556638279,0.053870602637440285,-0.0008497300282996629,-0.019834593073969037,-0.015073360529311491,0.0,-0.013803694140100938,-0.046127980646665984,0.016320194126852622,0.014960882157808358,-0.020269814428048177,-0.0056240501143949035,-0.03977471109963668,-0.014815043699260538,0.006342353278418837,0.01676492713336611,0.014568894352730483,-0.011707485262999225,0.0368195890202099,0.0,2.3129646346357427e-18
2001-03-20,2001-04-10,-0.029795769490622265,0.014449385558593738,-0.004429558519710412,-0.03752569650087548,0.08831895324069591,0.005310686735510467,-0.06552605124148184,0.08180221340040325,0.05745122835120506,0.0,-0.027532217896155592,0.034781373755493256,-0.04981385328645507,0.03492720223238663,-0.02158214667406791,0.010789396921419088,0.06622856251902806,-0.023338817661977235,-0.03707356475603976,-0.0334171364780467,-0.04743442793805666,0.002752067415157185,-0.019341829686403772,0.0,-2.3129646346357427e-18
2001-05-15,2001-06-05,-0.0008181139156480978,-0.010857249512487763,0.0033091175416042583,0.009897926545868987,0.010896178988831572,0.04249858897965411,0.012828854955585967,-0.015174002535563978,-0.04677658648132164,0.0,-0.030656737107218036,-0.0035167057226447064,0.021626495232345076,-0.016678132145164424,0.009299604795958063,0.022475629858886202,-0.015745870075100955,0.013229224767756478,0.0009569440394290515,0.006560472007143738,0.0021428682692643773,-0.009802547555740258,-0.005695960931438069,0.0,-1.734723475976807e-18
2001-06-27,2001-07-18,-0.0011069725651565044,-0.002715639948887171,-0.005544227173285775,-0.043311530505471145,0.04566508118239006,0.0035539675337443247,-0.027885067437274414,-0.011397167562738163,0.04111134426496705,0.0,-0.002588076971120219,0.002078333464967731,-0.050514288793445036,-0.022678933061118386,0.019821459659099386,0.01611079173440684,-0.039495984465713826,-0.0025035604405088552,-0.014544085071200573,0.004950464269334499,0.006632719104373531,0.06646236763869202,0.01789900514394467,0.0,2.3129646346357427e-18
2001-08-21,2001-09-17,0.011659425249305721,0.023182605390702358,0.06900129871275215,-0.007681448372292032,-0.10438097710297768,0.0009993257449359746,0.020475135848149282,-0.06602334303174842,-0.0041121016546676,0.0,-0.04231423067943699,-0.04160662279942575,0.02177523968943049,-0.039085978764947155,0.06962031816537204,-0.005600930952560448,-0.08110076943700187,0.042996321313406444,0.030577417217963452,0.03273387670333869,0.029265693073624567,0.013855019311334572,0.02576472637474212,0.0,-4.625929269271485e-18
2001-09-17,2001-10-08,-0.01855265332635693,-0.005119585405725559,-0.008177398528429816,0.034966302657926204,-0.014573666361823126,0.03207332922023552,0.034839651079659015,0.04271859158646295,0.01912203718166826,0.0,0.011829909938138802,0.033291188290176285,-0.14391021981530727,0.04204646698609936,-0.009785015197617444,-0.06468124631313822,0.008635495087548115,-0.03818466700973734,0.04280831115029081,-0.004545453323003392,-0.020744794551699988,-0.00034025799825811165,0.026283674652891928,0.0,2.8912057932946786e-18
2001-11-06,2001-11-27,0.007867014281303982,-0.011717923840457115,0.013347192744239341,0.03332943591189186,0.016439509714188946,-0.021910884597302397,0.0009374597670703776,-0.042886773286405666,-0.027589673098596505,0.0,-0.02661127407180131,-0.02228685394800423,0.009223148389619795,-0.01707182741341873,0.00862124202567038,-0.03132666451841015,0.021347026599370485,0.01048413664978309,0.029813521625096203,0.015276593992002204,0.0012949116935907466,0.009870975354315133,0.02354970602625361,0.0,2.3129646346357427e-18
2001-12-11,2002-01-02,0.03728516849660002,-0.007896950248860283,0.0010792629682032599,-0.0003020881314862497,0.06764317557553345,-0.0034950864812431977,-0.010283448899478412,-0.004174316001525185,0.026729720890822588,0.0,0.019512433519551113,-0.006512393759896101,-0.019122657169904696,-0.012460533128871526,-0.011643880966144552,-0.014007868271408545,-0.029043742365218457,0.005908065227536391,-0.014319899370533021,-0.003914101603872738,-0.0063569159416768705,0.006645522159751889,-0.02126946649787887,0.0,5.782411586589357e-19
2002-01-30,2002-02-20,-0.01728729494084266,-0.007660577476781918,0.014928299562069012,-0.005966625919797764,-0.006342297155785347,0.002981156849747346,0.01557104302225335,-0.01672949012310706,-0.0038797137486260257,0.0,-0.01569810596784956,-0.002879871118394906,-0.009744428390864281,-0.012608707465504212,0.00014344903071664486,0.03182226368530953,0.003448439771729518,0.0035517992928340326,0.019412709075607583,0.01696380904133502,0.00944509133885921,-0.03361836515232316,0.014147416789415699,0.0,2.168404344971009e-18
2002-03-19,2002-04-09,-0.007412683892616411,0.005912734647194986,0.003941690644374541,0.00048161671403556053,0.010331232693119634,0.001616914541579629,-0.008670944534885157,-0.039710883158434525,-0.009297563993845858,0.0,-0.03214476344894835,-0.015278498243355709,0.010348733422616208,-0.03378989934463384,0.02202644405759412,0.00025506786166572606,0.03271835909090414,0.018053997113711463,0.02234984527676897,-0.0016668384243485697,0.0017241662864455514,0.002176477446340187,0.016034795244717726,0.0,1.0119220276531375e-18
2003-01-29,2003-02-19,0.012802936775312298,-0.03056473904684876,-0.012595424307057294,0.01318494813986892,-0.0312246212387104,-0.0017967742255586873,0.028683424091000324,0.013477622606717697,0.02870483565952364,0.0,-0.00411585068369336,0.0006453662132458425,0.007173686276893406,0.006202548158207529,-0.010214633274176935,-0.0008571938483150666,-0.007909056651496438,-0.007689625522162794,0.03225379169724207,-0.014816121615571446,-0.010023107508370436,-0.011754090526589381,0.00043207883053930293,0.0,7.228014483236697e-19
2003-03-18,2003-04-08,-0.006150109744068099,0.025982461072120273,-0.029385042363207214,0.03599239854765385,-0.019148722326039754,0.0016282249827532236,0.025057072687971693,0.0001619278877073591,0.01562642495611416,0.0,0.018807762124643246,0.004687205475748691,-0.006597379072111719,0.007630354145809871,-0.027988796559853923,0.012199804022670124,-0.02327578403790881,-0.010867500557127652,0.01987186559280324,-0.004987368245000845,-0.009831799436857802,-0.013773054738554558,-0.01563994441526534,0.0,2.8912057932946783e-19
2003-06-25,2003-07-16,-0.003819346068671115,0.0025226082507382,0.036281616085470494,0.011692599822230098,-0.0002614720289779056,-0.003455784810849672,0.007646296570168199,0.02060843784699124,-0.032811448658390405,0.0,0.03969308241562437,-0.020780394993976815,0.00021112307869637376,-0.005182601297328438,-0.012773650353559308,0.005360925629235801,-0.09229599130839154,0.0029279017411304002,0.020021513714498073,-0.010885181751940021,-0.011322410364037406,0.03612676097208674,0.010495415509252658,0.0,1.734723475976807e-18
2003-08-12,2003-09-02,-0.004702850181361372,0.006862777707798008,-0.0036719050377694504,-0.011340467951476883,0.02501958716972178,-0.019212782437066884,-0.02487775599245553,-0.005259766594759872,0.007946782368462836,0.0,0.013523257849756977,0.012590475804893954,-0.0021661265960681506,0.025173215007351514,-0.011723018321354327,-0.013440583571870578,0.004880751730112744,-0.01610476140007163,-0.006624023879105176,0.0079647089917693,0.005525152867986973,0.012680507729696679,-0.0030431752641909204,0.0,-5.782411586589357e-19
2003-09-16,2003-10-07,-0.0016644090006467794,0.02343038219573569,0.008335879568558538,0.018562750996231073,0.010006724936261882,-0.012683065612190444,0.017779400861416175,-0.007986142895190493,-0.004073477822298152,0.0,0.003966940730110405,-0.007176138669718987,-0.006284839170468945,-0.02137036379399658,-0.012388089618376993,-0.006821824068678026,0.0017294675209650473,-0.0021776811928996133,0.009285808232350493,0.0002994907782577637,-0.007134516005589439,-0.0013260922887312477,-0.0023102056811013932,0.0,-1.1564823173178713e-18
2004-01-28,2004-02-18,-0.013664109710297523,-0.004136570495994363,-0.005818052490670688,-0.01280955515403892,0.01017188879474229,0.023485756954779946,-0.015213022237619556,0.028424478272886522,0.01574257837735582,0.0,-0.002158172098511102,-0.008087308575823071,0.00487770565630663,-0.0013289445795899857,-0.0011057054125170884,-0.0031190060119449248,-0.011552854212848906,0.010386078489572736,-0.0019216078568188302,0.0028899607524703885,-0.0014543306254465318,-0.00029238776168172276,-0.01331682007431112,0.0,0.0
2004-03-16,2004-04-06,0.0026383125782526943,0.015123779868575988,-0.017855460781239178,0.018956727748190176,-0.05637248978072346,-0.006467166559454401,0.004115563033818598,-0.0009065124044440095,-0.004832481119735948,0.0,0.004032270159020574,-0.0026621905452373696,-0.00840440500669976,-0.007629984359274705,0.017188469830123725,0.010705276338755449,0.01076605541847458,-0.0026574828515551537,0.026161841275123936,0.001535954842930837,-0.005780968447485718,0.007941498224644124,-0.0055966074620609815,0.0,-2.8912057932946783e-19
2004-08-10,2004-08-31,0.0015414018076890749,-0.000995156306503214,0.03409397667093877,0.02480327080030325,-0.045864483790634854,0.006357827458995874,0.03341666763117806,-0.018722743253412118,-0.006408938646267853,0.0,0.007079657273965473,-0.0007554160339642898,0.00885620574679385,-0.009213860967231596,-0.026186099765216304,-0.004094459207168173,-0.003767652253897585,-0.0012606267546874713,-0.0041225862574021995,0.007932173939743154,0.013070397969575704,0.001962479652359345,-0.01772203571515691,0.0,-1.1564823173178713e-18
2004-09-21,2004-10-12,-0.003108502880422067,-0.02755318249593984,0.011296566328169014,0.017743656859464454,7.973009180552246e-05,-0.01322903213811609,0.02175085511085785,0.00695748002343534,-0.004537782831011458,0.0,0.004533523923154995,-0.004202891629432978,-0.005418106602750535,0.01089776860608062,0.008703739828082382,0.003007163944254391,-0.025924962944143357,-0.0023691886299832396,0.026474013490715667,0.0018348028026176225,-0.0034372299830868064,-0.0334796358072411,0.009981214933489593,0.0,-1.1564823173178713e-18
2004-11-10,2004-12-01,0.004078431433451946,0.005957265146288094,4.3623041666007896e-05,0.004069792384855232,-0.013657266683778691,0.005524698398629745,0.008786198561082936,0.004641756346032655,0.014785246600077805,0.0,-0.016384275331901944,0.0027624988923727447,-0.0040614438075822655,-0.0007890186216226612,0.002252337799782578,-0.0035951096233784335,0.002506592038481314,0.0007543680526346914,-0.0019814994448638544,-0.007523660842187407,-0.005941851982890255,-0.002278437355462782,4.975499831256797e-05,0.0,7.950815931560366e-19
2004-12-14,2005-01-04,-0.010830115000021234,-0.01585607075480272,0.0013530168863235552,-0.013162882672457188,-0.03409676600961015,0.004777143255361549,-0.0075470841263362565,0.010612665455147996,0.015653852160493475,0.0,-0.0028563011124162485,0.026199861301782368,0.012015329512457373,0.0180483544393652,0.0023255489548348884,-0.016332658395892985,-0.013046138977568622,-0.004073789337887879,-0.009376878615632689,0.018365132570245357,0.02033707912218935,0.0012395855719445352,-0.003748884227519677,0.0,0.0
2005-02-02,2005-02-23,0.011120685099783282,-0.004923522524966613,-0.0065954560443892436,-0.0059611315183105435,-0.004594417602078545,-0.018803019091918033,-0.03039162474574672,-0.009769052757525683,0.011465318241693305,0.0,0.0011247860609734633,0.001110878388814766,0.01995460342707292,0.002100652269079432,-0.0026773488110948002,0.01675905775770095,-0.003840232783057314,0.0068925853579742385,0.00909356707330025,0.004757113426629904,0.001416497889468541,-0.005415217642059518,0.0071752785286559855,0.0,1.3010426069826053e-18
2005-05-03,2005-05-24,0.0003879542258439536,0.0085134552261226,-0.004741905947024363,0.008924945104722113,-0.01894905055399151,0.01651199892796232,0.0008118457531856339,-0.00021522475452925502,0.005625687510771114,0.0,-0.0005844577483422289,0.0024626617034796718,-0.004047562301454723,-0.028495562175218616,-0.007336110350251137,0.009143126291406931,0.005075262515286592,0.0007800886330974512,0.008714895884932825,0.002607203279323986,-0.0028507646013939646,0.004130935456857974,-0.006469422080787348,0.0,1.1564823173178713e-18
