fomc_date,minutes_release,PNC_min_car,NTRS_min_car,RF_min_car,SCHW_min_car,BCS_min_car,MS_min_car,JPM_min_car,BK_min_car,C_min_car,USB_min_car,FITB_min_car,BAC_min_car,KEY_min_car,WFC_min_car,TFC_min_car,STT_min_car,MTB_min_car,avg_min_car,BMO_min_car,COF_min_car,RY_min_car,TD_min_car,GS_min_car,ALLY_min_car,CFG_min_car
1997-07-02,1997-07-23,0.020933822229372043,-0.005314116908112933,-0.0017762006000813985,0.007874329253385309,-0.008596220769834122,0.014864381246060949,0.017081438540471675,0.020230872980616627,0.02836585857351013,-0.024857446914251236,-0.01752882554573444,-0.008231321733590594,0.028274937327109995,-0.008510936136643448,0.0016695139223421485,-0.03319416654578397,-0.0019823866000397193,-1.5310048702753867e-05,-0.015101129519117358,0.028219066343507612,-0.02682814494279475,-0.015914835223150348,,,
1997-09-30,1997-10-21,-0.016054706442231198,0.015054548128239706,0.003848044446763457,-0.024391512556615813,-0.024683601749425337,-0.022533117363589275,-0.00542075528988744,-0.006706040441750067,0.008851983102467965,0.02556467362296895,0.007344940595140959,-0.0227477067278957,-0.009055669445713423,0.004672836519560977,-0.013513981801471947,-0.02023753838937852,0.009974843554124006,-2.64338815386942e-18,0.036288226980069456,-0.02072362383888645,0.024816268764598873,0.04965188833291076,,,
1997-11-12,1997-12-03,-0.014699049025651039,0.028536508378390217,-0.012763388173863573,0.01869282597111611,0.03808643541987997,0.0017089701363972535,-0.007402937827553996,-0.02664029577219152,0.003782947545205747,-0.013790186255119716,0.024463883560161312,-0.021508200137161943,0.007960189126676419,-0.06406191939484429,0.10749165784339906,-0.03366347879251089,-0.013225320446569839,-1.4869058365515489e-18,-0.012002900598720698,0.014720128008489581,-0.002912537191478051,-0.022773332374050152,,,
1998-09-29,1998-10-20,-0.01032574263202526,-0.013601692570743302,0.016540640482630015,-0.1016167563831526,0.09219101855261412,-0.0046983999172795134,0.0787944290257658,-0.009651931953725507,0.026447190837192484,-0.02732859992701054,-0.03337294797392797,0.0777196962295823,-0.008617185862941539,0.03559883755053482,0.018860127095778785,0.010368175492417723,0.01049905753286965,3.221629312528356e-18,-0.05359416427847914,0.03997870451951335,-0.046346264959213415,-0.09784419086040022,,,
1998-10-15,1998-11-05,-0.003772554739156152,-0.0035796824419918466,0.0010650222324044118,0.040842003268538915,-0.066430580458327,-0.005260161077393112,0.035679908278844194,0.0008085609241538705,-0.013898160535179338,-0.023376660303154276,0.040246214725094945,0.02721769768926664,-0.02372373184597311,0.016542208109454636,0.03409588363483598,0.03446175132205612,0.039484528363890804,-2.3129646346357427e-18,-0.06829486871257703,0.059652098415634534,-0.05582680875949074,-0.0659326680909325,,,
1998-11-17,1998-12-08,-0.0060658647668518475,-0.031915099889294224,-0.013057122390463187,0.04228453187202251,0.007158308320355416,0.011698867758056203,0.02775220649412568,0.007895147156819032,0.029031283849406953,-0.041247917651349025,0.010803274239709733,-0.03057835606050982,0.01241778368314387,-0.05147437821807703,0.0035787483294777832,0.005947993470655046,-0.02684732472909086,-9.912705577010326e-19,0.0183335539137113,-0.004820458381320986,0.018190963113375806,0.010913859886097615,,,
1998-11-18,1998-12-09,-0.004342612528374189,-0.02021182247183164,-0.008615373312659602,0.04359393270849921,0.035088660862091246,0.011908822608327683,0.0022991592980899055,0.009680777009718575,0.01893946451015785,-0.012481456014113823,0.006027468984540603,-0.023795323675737605,0.013381043763516443,-0.026710669528496,-0.014928329892625103,-0.0035050109971751274,-0.017744012787297994,1.0408340855860843e-17,0.026870598731788244,-0.07907214077340964,0.011582840113971263,0.03203398339101992,,,
1998-11-19,1998-12-10,-0.02786141076999559,-0.011076821955777071,0.020680108364609658,0.057771133287254445,-0.01350103549052993,0.02707118022553784,-0.04280658135881278,-0.039366555917695084,0.003586718828869854,0.02349787906976328,0.013243301492150899,-0.024402613432060006,-0.001301369650703675,0.04347655748306754,-0.009719637169308624,-0.002637178560507816,-0.02062832607159623,3.96508223080413e-18,0.03160754020130617,-0.057075513644633466,0.012595464384672406,0.01684716068438825,,,
1999-05-18,1999-06-08,-0.000889552844447806,-0.0011911600580427613,-0.0005291021195522206,-0.031191909935338196,-0.024201217115010967,-0.004480783211169783,-0.013814334691637719,0.04425681069492234,-0.014283320791552274,-0.04032228849539596,-0.015303383053406287,0.017262644886393737,0.029546169741289974,0.007228890676779931,-0.014120311988752339,0.02404288754766136,0.02048459923579414,0.00016127743787624653,-0.005102553170991848,0.03399523604901889,0.011699485960328914,-0.019699981121489962,,,
1999-06-30,1999-07-21,0.021204478871617565,0.02155385093456575,0.009971522448302877,-0.0182612216929824,-0.009633166590171563,-0.001825644693239899,0.036026153125601375,0.018146505748565796,-0.003589004909472891,-0.005006072199598106,0.024687741086118455,-0.040627667676421536,0.010931378065130858,-0.005315052772435111,0.0025326199553620736,-0.005987713956824691,-0.006979509531385167,0.0013066225308169487,0.0007980313411265598,-0.010191396054531246,0.010855605191659186,-0.02185236354383196,,,
1999-08-24,1999-09-14,0.007951914119906948,0.0281403250802297,-0.000859930729696666,0.006244806848454675,-0.0344676837597685,-0.006554358509712956,0.04130192960860476,-0.03491705515082996,0.03910066265126023,-0.01905605049234585,0.017534511427337272,-0.02549884893090317,0.02039852279236004,-0.01296634587102103,-0.007884990973255259,-0.04513082590293829,0.013155264623856803,0.00037907515782780105,0.02745109837104771,0.026353382421053805,0.009744813991498423,-0.006139267973265112,-0.035562220169661936,,
1999-10-05,1999-10-26,0.004357204456389771,-0.02263331249306391,0.019070836196285603,0.008929365114487026,-0.0389106794138838,-0.024091596791277755,-0.0022880059253567366,0.0023124102872890823,0.03226146504667536,-0.013157683341727757,-0.0019169425433520782,0.013708393936980506,0.001420654719430205,0.020070615422968126,-0.00040769638731175464,0.006594254212433762,0.01987520437786549,-0.0003386753721774807,-0.0036187878463083446,0.04205429088490199,-0.007882671760947686,-0.01567460173403215,-0.04752357460634953,,
1999-11-16,1999-12-07,-0.09163194203784131,-0.009600710052046102,-0.039252011062574775,0.0888599873202276,-0.04518484689428743,0.13714367800306135,0.026808127323563167,-0.05752554905903398,0.061778056058280593,-0.07683369126693203,-0.026345406607498054,-0.036717171397850135,-0.056977986179613,-0.009686994467386665,-0.027848201919032207,0.001301417617779535,-0.0626924278194271,0.0003458913806932071,0.027478472830670335,0.028470457461537837,0.0351626331456977,0.045396976171170916,0.09550674320678433,,
1999-11-17,1999-12-08,-0.03355541587844094,0.01581127150326602,-0.04255515799977588,0.08353572009286808,-0.06980400798651529,0.08262349773038269,0.021325480525891526,0.02126072573071074,0.015962344012283726,-0.055348222956193446,-0.006593725212801164,-0.04241537035787706,-0.04630579803175897,0.006899147289862363,-0.03348085599956516,0.01716036997353144,-0.04950703698007902,8.350828792920996e-05,0.026290046421899003,-0.01730285159862481,0.01116632963777711,0.02321452573565211,0.07345616668194953,,
1999-11-18,1999-12-09,-0.010487955057662009,0.036155123932260974,-0.0078118516364343235,-0.009556878509089053,-0.03103687669694604,0.006788566547214412,-0.006269253878737467,0.13145841681182224,-0.031077807043304904,-0.01189961367487145,-0.04241894558334671,0.016162331691476232,-0.05108637029317899,0.010343236608344141,-0.012136298866663916,0.0297051975930377,-0.009378996111474962,-0.00016662144211735677,0.00928076682199702,-0.004720397033229627,-0.022502699558811217,0.006141511065376845,0.0006831211456392577,,
1999-12-21,2000-01-11,-0.00228100898087397,0.01321851289202457,0.004861714479873587,-0.009265685927044381,0.010921754343768363,0.06091196484839759,-0.019121441137284468,-0.021231347083676185,0.030698921669896347,0.02366848749955654,-0.04785467332133316,-0.026704734499616804,-0.003924902643810277,-0.008337378181523185,-0.003961783389793146,0.04583914205812983,-0.012928521478330646,1.2479459981180805e-05,-0.018439308855857803,-0.01677347269859169,-0.026470548636162574,-0.010189641927175518,0.03763849908901297,,
2000-02-02,2000-02-23,-0.03879403480216991,-0.027627942601254077,-0.030043765148915904,0.014690179596988477,-0.08092072289386422,0.13360420955581656,0.031678913904835126,-0.03870186721471547,-0.03394438062748382,-0.018526249255543418,-0.044334132446093834,0.04200311958466865,0.028199377607027804,-0.0068267706153685125,-0.025355094543569587,-0.00391845685301497,-0.012295359779873246,-5.2469637953435564e-05,-0.020122283033209395,0.018067622249285514,0.00779853206589508,-0.010917200806346606,0.11513197402193018,,
2000-03-21,2000-04-11,0.041098522516702596,-0.042734764483101095,-0.01755125071158776,-0.13623954322253096,0.03900209656446869,-0.10770683567138967,-0.038215771279342024,0.023307910316310444,0.021548601029075125,0.08171642656323608,0.0010795584798189185,0.0009399178985018547,0.0008108958664733157,0.01512068215625372,0.002019683238044058,0.037397837689212496,0.018442047934592018,-2.840652292819924e-05,0.06566755883594907,0.014875033008548892,0.06831073459182568,0.01612798633558797,-0.10564227116106985,,
2000-05-16,2000-06-06,0.015393975591466633,0.04339869023803558,-0.0016663992953720938,-0.0008226584163241873,0.0354224648661159,-0.01882377526915722,-0.01720494410546855,0.005902750387341903,0.023119068427982302,-0.021694356356866517,0.02371386340172412,-0.014531929641379022,-0.02556425907368043,-0.013285977543588982,-0.03135000837786155,0.01354567903148296,-0.015458943041089813,-2.1289788114260815e-18,0.0004825168940706982,0.0284541566962427,-0.028937439242340175,-0.01900512150632634,0.01891264633499202,,
2000-06-28,2000-07-19,0.02751414011517458,-0.021288875690799982,0.018102710053849842,-0.003999003234195879,0.021302990249020687,-0.02996892498808706,-0.02761227881790522,0.0008377343757863843,0.04415933997681365,-0.01909300630626817,-0.022093462875061743,0.021479475329063642,-0.00564763089655464,-0.01613291011995348,-0.005395884388004285,-0.021181198579315504,-0.010898490454345988,1.1039149392579681e-17,-0.006586854535090952,0.08226254834152008,-0.02453835815926713,-0.020375237671150313,0.019153178274771723,,
2000-08-22,2000-09-12,0.02869973231375838,-0.013934391827099855,0.03430372481203359,-0.023688822481482776,0.01845680559213394,-0.0313387781829689,-0.1387830340524169,-0.04213449707953194,-0.03029698800774551,0.005982980048951099,-0.010686348422487134,0.0054715996128625495,0.035237754291578896,0.00536000871754479,0.03419429436252848,-0.021150743993087577,-0.006547248244528332,5.283021495020276e-18,0.04149271108796229,-0.0051974070402797815,0.05127014335649794,0.04795158628617442,0.015336918849602438,,
2000-10-10,2000-10-31,-0.015185749770888365,0.015840620214300608,0.04149452165673257,0.04552702079514507,0.01828410849625987,-0.059643953799348365,0.024108921132074648,-0.018156404126700783,-0.019458170563809496,0.058843092034770325,-0.05963983315952615,0.027844903269425122,-0.0069392061603914795,0.021342378992081038,-0.012382196251507202,-0.015766789346485732,0.01926075446668439,1.2931575002736198e-17,-0.00015977346303929982,-0.033781882651348245,0.011206343901088175,-0.03174013056887633,-0.010898575096640085,,
2000-12-19,2001-01-09,-0.008563327061443195,-0.019495037394914514,0.002252849497366184,-0.06195791644106684,-0.03014084499369839,0.03725014570638632,0.06224737323864335,-0.006265099898543791,0.020033154395492546,0.0048647484517714105,-0.022075682754443732,0.03234115623919902,0.02158570193880602,-0.05710925171685255,0.018204673474881077,-0.008570770325511274,0.03397383215823768,6.938893903907228e-18,-0.029151796248102362,-0.0072764093453108955,-0.003530357702233573,-0.0007685942336634784,0.022151453015001134,,
2001-01-31,2001-02-21,-0.013475904439951822,0.0008209657377000745,0.04006016723041139,0.029451236690889254,0.01997623549678079,-0.000367904303888264,0.00233219314892719,-0.004425135390748287,-0.04198293562432823,0.028819962651508626,-0.016539044472495927,0.009352113749258779,-0.014098724428299986,0.01337810096477017,0.013146317330127347,0.003625583283103957,0.004494010952526441,9.462128050782583e-18,-0.03633700977582575,-0.028332458290351557,-0.029755947145361433,-0.005701602727016701,0.025559779362264137,,
2001-03-20,2001-04-10,-0.034084399434965135,0.013094244913036998,0.0002614718143778916,0.05656166203023477,0.031161915700471655,0.05727531469453469,0.049651373563936445,-0.02887153936765683,0.029640552129667857,-0.04937470845833199,-0.02164623337618874,0.003071334214896821,-0.027710723474833946,-0.023299346812546473,-0.04437964510944903,-0.0014153125286786358,0.0003985371895866953,-1.612504321987532e-17,-0.04398194981658234,0.05397846913284614,-0.016027838137426483,-0.0211650143091121,0.016861835442181394,,
2001-05-15,2001-06-05,-0.003427421889727675,-0.008538408199813705,0.0009461126438824134,0.0158994708021982,0.0435867706965843,-0.012677323344854855,-0.046119183133905776,-0.030101439068086523,-0.002489232509558111,0.023453132955949765,0.00840122493219173,0.021988261730693893,0.010242154343304723,0.0070752307309075585,0.0008092426557873567,-0.007930574150092823,-0.008249503287152845,-5.8349789646492604e-18,0.012587492904996098,-0.017530063069073808,0.0011747155069550055,0.010888005600743215,-0.019988666851928252,,
2001-06-27,2001-07-18,-0.0020902063023774055,0.0016871498447531517,-0.005128128266612632,0.03716820711908705,0.006342634411452178,-0.019050308169781177,0.03589721556067953,-0.0002496896584553371,0.0008309278924949542,-0.05141946999533852,0.020475169585902408,0.01192965917779332,-0.0025208722931369036,0.008905109690024577,0.007223054428478627,0.06664198873457906,0.02111109949143268,0.0,-0.019625587567731643,-0.04624571462361497,-0.005773018984034009,-0.03798805715625926,-0.02812116291933566,,
2001-08-21,2001-09-17,0.005806067989633285,0.02627971983012501,0.0481578616310481,-0.03764483098147525,-0.02643757347897454,-0.01606761062823185,0.02006805759730014,-0.048419847281658754,-0.02956448250537813,0.025702943291085443,0.05792272025525616,-0.0016034815448111826,0.02776031869161677,0.019436022602940386,0.009209886010341459,0.020955688241134786,-0.005442765209514498,-2.1526341315530378e-17,-0.00812090180264991,-0.06183782991538077,0.002719010712747082,-0.019562786000278703,-0.009316187504875499,,
2001-09-17,2001-10-08,-0.023546024108914543,-0.00233576906023647,-0.028852642943009595,0.04926463120385899,0.007274039055669902,0.09125952053205631,0.040943396059643505,0.009193754048003017,0.0453232905933668,-0.14084747279661403,-0.01904176582533163,-0.06220238507419778,-0.052587286539008946,-0.01774215130203722,-0.04007532411584033,0.00751996258390596,-0.00606693640464325,1.2221915398927505e-17,0.007010898549177384,0.029115816944987157,0.01370406674367845,0.02322790601938725,0.06946047583609931,,
2001-11-06,2001-11-27,0.005589373612620401,-0.006592170675609212,0.0025741724481597415,0.04931083874572899,-0.028904644364298394,-0.021455655338226735,-0.02009381674816202,-0.02328089735598871,-0.016161206796670033,0.003204746642391329,0.002197012269727277,-0.0369306158042078,0.0024475106671997243,0.009839741408551525,-0.007233647185521851,0.015901382257563913,0.010645905688142755,-4.731064025391292e-18,-0.010712849002969496,0.029601140609776602,0.01931108059278043,0.02745644737204174,-0.006713849043030278,,
2001-12-11,2002-01-02,0.03979195176786539,-0.004835224852024238,0.0004045328657156415,0.0684253436624818,-0.005765564497452403,-0.007690110005593281,0.024891525151698082,0.02365617853346319,-0.009529102590498262,-0.01869023831904034,-0.012082408263762928,-0.020487944905674058,0.009122424875134032,4.076633517211513e-05,-0.004892137844430557,0.007424944583758595,-0.022055439251140063,1.8924256101565167e-18,-0.009606250290655434,-0.031101109556547425,-0.01378781940829954,0.0015338972491562297,-0.014768215239326506,,
2002-01-30,2002-02-20,-0.01759674749258077,-0.002665011877131378,0.00535507104387138,0.01975096393369799,-0.0025416215491519886,0.004935350011573948,0.00548749159348683,-0.011717341382620079,0.0018013371088855257,-0.007731000261073562,-0.006307044459830977,0.02511442564761327,-0.004456882997549561,0.012218299572518649,0.00071218781903719,-0.031363587263453375,0.002824972592982011,-3.2328937506840494e-18,0.008219986631231685,0.013077630764609778,0.006611416144352877,-0.01525793609523705,-0.006471959485232461,,
2002-03-19,2002-04-09,-0.004156999097058162,0.004524576578395072,0.0073950449688188384,-0.004072169840736271,0.002296690307597913,-0.054599239382354524,-0.010064855119918815,-0.03153571451997175,-0.018404162787193486,0.01141202626652055,0.023489924171743375,-0.0010289985404241019,0.02388510284291912,0.004095499382878863,0.007467609923022987,-0.0014983113291213651,0.02043922102601213,1.5770213417970973e-18,-0.0014803966798066122,0.02659122831520305,0.029002777810287154,0.0046228349931437904,-0.03838168928995772,,
2003-01-29,2003-02-19,0.01647959630960314,-0.02876224938915127,-0.012854380720458105,-0.034058918411427046,-0.0006529596032350416,0.01086110842111888,0.024568514077516777,-0.0028194195301551386,-0.0034043703523264426,0.006355705634195589,-0.007191893465576632,-0.0020894470948376095,-0.008197898000945447,-0.012134921987834753,-0.008825586958735868,-0.011565611774287294,0.0011672847944945806,-2.365532012695646e-19,0.029850641888846875,-0.013386782633012078,0.0320442353816041,0.01800028991850881,0.0066170634960939665,,
2003-03-18,2003-04-08,-0.005124780927119413,0.03246849716323554,-0.032425555477487426,-0.015091121309290963,0.0028923801063489678,0.004305131842393961,0.021103030145944113,0.022169174700313526,0.007535143894880734,-0.009400409362038183,-0.029308004738953355,0.008309322274751828,-0.013083043212616,-0.009345254898437783,-0.01256226142751007,-0.010778114735685854,-0.01877292426579571,4.573361891211582e-18,0.017332946008260606,-0.014623072812846707,0.01268702047754906,0.034099665899393644,0.007612230654709569,,
2003-06-25,2003-07-16,-0.004062376658752313,0.011073131270713396,0.03469920865197151,0.01921680114322452,-0.00025804853747440643,0.02835069934752437,-0.019241779173873146,0.04678133012657787,-0.012443296080262713,-0.004061054847332093,-0.015224276050647703,-0.0007106434490493068,0.0002358790634549475,-0.019417566021184253,-0.01567389973780871,0.04279599791335935,0.004751361675577388,-1.734723475976807e-17,-0.009750719236732607,-0.08298251343591781,0.002199937913070712,-0.0009381189612599136,-0.005340054915179457,,
2003-08-12,2003-09-02,-0.0024059721542551015,0.005433981839060021,-0.0005369730724019369,0.010770246673366839,-0.020593828782999483,-0.011651798200079024,-0.0011868753449210422,0.012396135409307542,0.006315088885351125,-0.0015637206736367245,-0.003789623594547186,-0.011207377149782103,-0.013461183517066046,0.016006316090847888,0.011883286998321965,0.013585244787504032,0.0011959460203157107,-1.3089277136915909e-17,-0.018261192299898345,-0.01183910719951389,0.0018454360313755148,-0.0075141659679986966,0.02458013522164865,,
2003-09-16,2003-10-07,0.0012907919610527594,0.021741483305575064,0.011197175217706438,0.0007608558846455889,-0.012181730308849982,-0.014562511637567725,-0.016523248665460705,0.0013550492385843577,-0.011791174793748378,-0.006014824975717616,-0.00398160580844243,-0.005130024589048067,0.0009674498942393232,0.006897071721859544,-0.0006559885673103382,-0.0013210600376107723,0.002346058428923721,-9.65925571850722e-19,0.02280968875682128,-0.01145904407362737,0.016312185918927236,0.020474805371523897,-0.022531402242475847,,
2004-01-28,2004-02-18,-0.012821270656558685,-0.004023740069360561,-0.004327916701899848,0.013137692128590159,0.02269885931053988,0.028414456190011792,0.014671603084394642,-0.0013196039899272555,-0.008268337365218977,0.004670524057920999,0.0014050614039933036,-0.0012119864143795961,0.011536809105243996,0.003402899709331648,-0.000334449893361295,-0.0002005746587278555,-0.012385902260604957,-4.652212958301437e-18,-0.01938065539158721,-0.014409107498442195,-0.003885511478974318,-0.015912128673784998,-0.0014567199371987756,,
2004-03-16,2004-04-06,0.002983087130556499,0.015336065936944119,-0.016458671151870552,-0.054726511199878175,-0.006748164232994081,0.0005766927460626294,-0.0050330480470245345,0.004673643594725163,-0.0017232941418886885,-0.009171000631173286,0.01906418606615179,0.012025260672803531,-0.002709192243660161,0.0025919886104464216,-0.003859630256722233,0.006404058049767635,-0.003114956361998754,-3.903127820947816e-18,-0.0007647831292331552,0.007121894118030675,0.024715604753760053,0.015615884939443,-0.006799115222247984,,
2004-08-10,2004-08-31,-0.0004891760351821367,0.0029996730794547254,0.03328490293864425,-0.03726820867883846,0.003982288262351057,-0.01589067712620148,-0.005719427845588222,0.010473468210769346,-0.0010888200062210036,0.006690796684689625,-0.025506578817910387,-0.006661562407485352,-0.0019598800562012197,0.005099799859273013,0.012631853539343292,0.004251956296417882,-0.018023881833762904,4.731064025391292e-19,0.029853499664520576,-0.003930828320895542,-0.0069523926930406335,0.021086945750539626,-0.006863750464676036,,
2004-09-21,2004-10-12,-0.004720505587855505,-0.023423639482737416,0.009345580393361235,0.010908405946101337,-0.014167966799930893,0.010495252149354234,-0.00494156557838096,0.007074398318692257,-0.003676865102311796,-0.007991236802225191,0.009826436191927433,-8.091058911632171e-05,-0.004643588989083446,-0.0007736291202177373,-0.005832535799391479,-0.028917509120860004,0.008862791681906925,3.154042683594195e-19,0.017923698568074298,-0.02468492934167722,0.022922340601278048,0.014558480506582585,0.01193749795650962,,
2004-11-10,2004-12-01,0.006175296681993102,0.0027084672501836394,0.001878474322869408,-0.022713460688440754,0.0060288307194130315,0.0008559132822510678,0.012322361503518108,-0.018472186120780547,0.004545262750480155,-0.0035370154682251038,0.008871635191076258,-0.0017627060258235952,-0.0006962231299143559,-0.0033778898088088257,-0.0033724848781491188,-0.004959094011080011,0.0015521414910856937,4.731064025391292e-19,0.011897113383693349,-0.006555069970176672,0.004029251216736544,0.007226720742518008,-0.0026453384344193717,,
2004-12-14,2005-01-04,-0.012609606014487,-0.007254137836486093,-0.006573984055171104,-0.013003074498179085,0.000523543350871368,0.02159921272087357,0.01688488195666948,0.001672522238493783,0.027500909623658858,0.011054237752214473,-0.00020891528944246007,-0.02304566235640837,-0.006304364303738812,0.011824587442193979,0.015651980497425576,0.010756286352387977,-0.005564340517340055,4.967617226660857e-18,-0.014815098368216189,-0.00816375480420915,-0.019385990606851887,-0.023074694997928975,0.02253546171367023,,
2005-02-02,2005-02-23,0.011856453701246793,-0.0016917969729306898,-0.010514746181227646,0.002672545118209005,-0.021552974096642093,-0.004640625342297779,0.013461556860833866,0.002649313286993791,0.0026571342843076575,0.019791378249576073,-3.136117105895751e-05,0.013766297181804558,0.006649107241399835,0.0017198842827288534,-0.0012633291291069626,-0.0002085698891808002,0.006066488924996604,3.469446951953614e-18,-0.034439214257639766,-0.0035316284802039176,0.0050853903931533,-0.011699931417910881,0.0031986274129492346,,
2005-05-03,2005-05-24,0.0023309425959183866,0.013040281388757456,-0.008172479644319594,-0.009958828075878017,0.012272311236366285,0.0066231170462477135,0.006962358831898061,0.0017686028358010813,0.002902883308883759,-0.0042343375131857625,-0.0019324606096804186,0.00711406489172116,0.0005901355095550183,0.0008333574744220566,-0.004454484382134227,0.008153208456074309,-0.0057284483485550205,6.15038323300868e-18,-0.006586215963550467,0.00651645494848615,0.00013296067246359664,-0.00033556921321469153,-0.027837855446076705,,
2005-08-09,2005-08-30,0.012162156752589479,-0.016760593394797373,0.0064980444652330445,-0.015732046836815852,-0.0014665989996501903,-0.0301671158845006,-0.0019538139735113206,-0.009047858614596881,0.005127080534073767,-0.007483024835633997,-0.008684327210168642,0.005574202871998317,0.004551582317273497,0.005128196469169589,0.006934927051880135,-0.002521497761218585,-0.0017786848909849256,-4.218532089307235e-18,0.0066609195395669046,0.001404490299896091,0.028114973043677275,0.014272343604150115,-0.0008333545476299367,,
2005-09-20,2005-10-11,0.006202450038368014,0.003086098179178115,-0.006228692417259336,-0.04619779924968793,-0.007450674882588852,0.0014449622072194128,0.001538379305069169,0.015837246322925925,-0.0014340248321700012,0.01525276014863014,0.014113900255358454,0.008795610913677893,-0.007681426478416644,0.0035677496668957815,0.010356245730853295,-0.00752485733876484,0.021008466723282805,1.5770213417970973e-18,0.013562958734327113,-0.022811292531730074,-0.013037203144225535,-0.005047935696843199,0.00264707834590033,,
