Date,MUFG,Mizuho,SMFG,SMTH,Resona,Chiba,Gunma,Suruga,Yamaguchi,Concordia,Hokuhoku,NK225,TOPIX,USDJPY,TPX_Banks
2004-07-19,,2040.991455078125,1160.0081787109375,2186.067138671875,1058.951171875,385.2807922363281,332.6576843261719,574.4622802734375,737.1660766601562,,1672.925048828125,,,108.2699966430664,
2004-07-20,,2013.4730224609375,1174.5286865234375,2172.58935546875,1053.22705078125,385.2807922363281,329.01531982421875,563.0016479492188,729.1534423828125,,1697.4368896484375,11258.3701171875,,108.48999786376953,
2004-07-21,,2022.645751953125,1180.982666015625,2161.80712890625,1053.22705078125,387.1449890136719,333.2646179199219,573.7459716796875,744.5108032226562,,1715.8201904296875,11433.8603515625,,109.87000274658203,
2004-07-22,,2018.059814453125,1182.59521484375,2177.980712890625,1041.779052734375,380.309326171875,325.9801330566406,563.0016479492188,727.8179931640625,,1697.4368896484375,11285.0400390625,,109.76000213623047,
2004-07-23,,1995.1268310546875,1150.328369140625,2248.06396484375,1030.3310546875,379.6881103515625,326.58721923828125,562.2855834960938,738.5015869140625,,1685.180419921875,11187.330078125,,110.1500015258789,
2004-07-26,,1967.6082763671875,1118.0611572265625,2215.718505859375,1013.158935546875,367.8810119628906,322.337890625,550.8251342773438,735.1627807617188,,1666.796630859375,11159.5498046875,,109.87000274658203,
2004-07-27,,1944.675537109375,1100.314208984375,2183.371826171875,1007.4346313476562,362.2882080078125,316.267578125,534.3501586914062,734.4950561523438,,1636.1573486328125,11031.5400390625,,110.87999725341797,
2004-07-28,,1953.8486328125,1111.6075439453125,2115.984130859375,990.2626342773438,362.90960693359375,317.4815979003906,542.9456176757812,750.5204467773438,,1630.029296875,11204.3701171875,,111.75,
2004-07-29,,1880.4649658203125,1080.9534912109375,2110.59326171875,967.3662719726562,357.9383850097656,318.6957702636719,555.1224365234375,743.1754150390625,,1562.6219482421875,11116.83984375,,112.11000061035156,
2004-07-30,,1935.5025634765625,1082.56689453125,2102.506103515625,984.5383911132812,370.3667297363281,330.83642578125,551.541259765625,769.8844604492188,,1611.6455078125,11325.7802734375,,111.36000061035156,
2004-08-02,,1953.8486328125,1053.52685546875,2097.11474609375,990.2626342773438,370.9882507324219,329.6224365234375,555.1224365234375,755.1946411132812,,1605.517578125,11222.240234375,,110.8499984741211,
2004-08-03,,1958.4351806640625,1029.325927734375,2089.028076171875,973.0903930664062,372.23095703125,330.22955322265625,547.9599609375,759.2009887695312,,1562.6219482421875,11140.5703125,,110.6500015258789,
2004-08-04,,1930.9161376953125,1072.886962890625,2005.4677734375,950.1937255859375,363.5310974121094,326.58721923828125,541.5132446289062,752.5237426757812,,1538.110595703125,11010.01953125,,111.0,
2004-08-05,,1958.4351806640625,1059.9798583984375,1973.120849609375,944.47021484375,364.77392578125,324.76617431640625,535.0665283203125,749.1851196289062,,1513.5985107421875,11060.8896484375,,111.75,
2004-08-06,,1912.570556640625,1024.486328125,1921.9061279296875,921.5736694335938,359.18115234375,319.3027648925781,517.159423828125,741.8401489257812,,1501.343017578125,10972.5703125,,110.51000213623047,
2004-08-09,,1898.8106689453125,1009.9657592773438,1881.4732666015625,904.4014892578125,352.96697998046875,318.0887145996094,509.99652099609375,753.8592529296875,,1452.3192138671875,10908.7001953125,,110.6500015258789,
2004-08-10,,1935.5025634765625,1027.71240234375,1973.120849609375,950.1937255859375,359.18115234375,318.0887145996094,511.4291687011719,747.181884765625,,1501.343017578125,10953.5498046875,,111.22000122070312,
2004-08-11,,1958.4351806640625,1040.6197509765625,2043.2047119140625,973.0903930664062,375.9594421386719,318.0887145996094,522.1734619140625,751.85595703125,,1544.23828125,11049.4599609375,,110.76000213623047,
2004-08-12,,1940.089111328125,1018.0324096679688,2029.7276611328125,967.3662719726562,369.745361328125,313.8393859863281,527.1874389648438,747.8495483398438,,1519.726806640625,11028.0703125,,110.87999725341797,
2004-08-13,,1894.223876953125,998.67236328125,1929.9932861328125,938.7459716796875,361.6668701171875,305.9478759765625,508.56402587890625,727.1500854492188,,1482.958984375,10757.2001953125,,110.69999694824219,
2004-08-16,,1843.7733154296875,979.3115844726562,1846.431640625,915.8501586914062,356.0741271972656,301.09149169921875,493.5218811035156,727.1500854492188,,1464.5753173828125,10687.8095703125,,110.38999938964844,
2004-08-17,,1866.705078125,988.9921875,1886.8646240234375,944.47021484375,357.31695556640625,304.7337951660156,502.1174011230469,731.8241577148438,,1489.0867919921875,10725.9697265625,,109.94999694824219,
2004-08-18,,1875.87841796875,997.05859375,1851.8221435546875,938.7459716796875,357.31695556640625,309.5902099609375,498.5359191894531,740.5047607421875,,1525.854736328125,10774.259765625,,109.43000030517578,
2004-08-19,,1903.396728515625,1016.4191284179688,1894.9508056640625,955.9180297851562,367.2596130371094,316.267578125,506.4150695800781,745.8463745117188,,1556.493896484375,10903.5302734375,,109.36000061035156,
2004-08-20,,1917.156494140625,1027.71240234375,1900.3421630859375,950.1937255859375,365.3953552246094,323.55206298828125,512.1455078125,747.181884765625,,1568.7501220703125,10889.1396484375,,109.11000061035156,
2004-08-23,,1885.05126953125,1016.4191284179688,1935.3834228515625,961.6423950195312,366.0167541503906,324.1590576171875,522.1734619140625,745.8463745117188,,1568.7501220703125,10960.9697265625,,109.73999786376953,
2004-08-24,,1894.223876953125,1014.8056640625,1916.514892578125,961.6423950195312,371.6094970703125,325.3731384277344,528.6201782226562,738.5015869140625,,1544.23828125,10985.330078125,,109.69000244140625,
2004-08-25,,1898.8106689453125,1006.7388916015625,1991.9901123046875,995.9866333007812,382.1737365722656,332.0505676269531,545.81103515625,751.188232421875,,1593.2618408203125,11130.01953125,,110.0999984741211,
2004-08-26,,1917.156494140625,1016.4191284179688,2035.1185302734375,1018.8828735351562,390.2522277832031,332.6576843261719,552.973876953125,747.8495483398438,,1617.7735595703125,11129.330078125,,109.62000274658203,
2004-08-27,,1949.2623291015625,1055.139892578125,2062.0732421875,1041.779052734375,398.9521789550781,335.08587646484375,569.4483642578125,754.527099609375,,1697.4368896484375,11209.58984375,,109.66000366210938,
2004-08-30,,2036.405517578125,1069.6597900390625,2107.896728515625,1024.60693359375,400.1949157714844,335.6927795410156,579.4764404296875,753.191650390625,,1746.4598388671875,11184.5302734375,,109.91999816894531,
2004-08-31,,2027.2330322265625,1066.4332275390625,2118.6796875,1018.8828735351562,393.9808349609375,339.3350830078125,580.9091186523438,743.84326171875,,1672.925048828125,11081.7900390625,,109.16999816894531,
2004-09-01,,2063.9248046875,1071.27392578125,2105.201904296875,1030.3310546875,397.7091369628906,338.7280578613281,564.434326171875,753.8592529296875,,1703.564453125,11127.349609375,,109.36000061035156,
2004-09-02,,2045.5787353515625,1068.046875,2118.6796875,1013.158935546875,397.7091369628906,338.7280578613281,571.5972900390625,747.181884765625,,1660.6689453125,11152.75,,109.5,
2004-09-03,,2045.5787353515625,1045.459716796875,2113.28857421875,1024.60693359375,395.84490966796875,333.8717956542969,561.5692749023438,751.85595703125,,1654.5413818359375,11022.490234375,,110.41000366210938,
2004-09-06,,2068.510986328125,1053.52685546875,2142.939453125,1041.779052734375,405.7877502441406,338.7280578613281,570.1648559570312,772.55517578125,,1672.925048828125,11244.3701171875,,110.1500015258789,
2004-09-07,,2086.85791015625,1076.113525390625,2129.461181640625,1030.3310546875,398.9521789550781,340.54913330078125,563.718017578125,749.85302734375,,1685.180419921875,11298.9404296875,,109.37000274658203,
2004-09-08,,2096.030517578125,1082.56689453125,2126.765869140625,1030.3310546875,400.1949157714844,343.5843200683594,571.5972900390625,787.91259765625,,1672.925048828125,11279.1904296875,,109.20999908447266,
2004-09-09,,2073.09765625,1072.886962890625,2102.506103515625,1018.8828735351562,391.49505615234375,340.54913330078125,568.0157470703125,771.8876953125,,1672.925048828125,11170.9599609375,,109.38999938964844,
2004-09-10,,2040.991455078125,1066.4332275390625,2067.464599609375,1018.8828735351562,389.6307678222656,343.5843200683594,557.9878540039062,777.897216796875,,1611.6455078125,11083.23046875,,109.58000183105469,
2004-09-13,,2036.405517578125,1059.9798583984375,2086.332763671875,1018.8828735351562,387.76641845703125,344.7983703613281,552.973876953125,783.2391357421875,,1587.1339111328125,11253.1103515625,,110.05000305175781,
2004-09-14,,2018.059814453125,1063.206787109375,2083.63720703125,1007.4346313476562,380.930908203125,346.61962890625,568.7319946289062,782.5712890625,,1556.493896484375,11295.580078125,,109.54000091552734,
2004-09-15,,2008.8868408203125,1051.913330078125,2051.290771484375,978.8143920898438,374.71673583984375,341.1561584472656,565.1506958007812,767.2135009765625,,1581.0057373046875,11158.580078125,,110.0199966430664,
2004-09-16,,1985.9542236328125,1047.0726318359375,2010.8582763671875,967.3662719726562,372.23095703125,341.1561584472656,574.4622802734375,764.542724609375,,1525.854736328125,11139.3603515625,,109.61000061035156,
2004-09-17,,1953.8486328125,1026.0994873046875,1975.8160400390625,955.9180297851562,367.8810119628906,338.7280578613281,570.1648559570312,761.2039184570312,,1544.23828125,11082.490234375,,109.69999694824219,
2004-09-20,,1953.8486328125,1026.0994873046875,1975.8160400390625,955.9180297851562,367.8810119628906,338.7280578613281,570.1648559570312,761.2039184570312,,1544.23828125,,,109.91000366210938,
2004-09-21,,1935.5025634765625,1008.3522338867188,1911.123779296875,938.7459716796875,367.2596130371094,338.7280578613281,565.8668212890625,747.181884765625,,1519.726806640625,11080.8701171875,,109.77999877929688,
2004-09-22,,1926.32958984375,1009.9657592773438,1884.16943359375,938.7459716796875,370.9882507324219,336.9068298339844,562.2855834960938,745.1787719726562,,1501.343017578125,11019.41015625,,110.5999984741211,
2004-09-23,,1926.32958984375,1009.9657592773438,1884.16943359375,938.7459716796875,370.9882507324219,336.9068298339844,562.2855834960938,745.1787719726562,,1501.343017578125,,,110.73999786376953,
2004-09-24,,1912.570556640625,1005.1256103515625,1841.04052734375,927.2979736328125,367.8810119628906,335.08587646484375,562.2855834960938,736.4986572265625,,1458.4471435546875,10895.16015625,,110.54000091552734,
2004-09-27,,1875.87841796875,985.7650756835938,1800.60791015625,921.5736694335938,368.1930847167969,331.7319641113281,564.0821533203125,733.827392578125,,1440.0634765625,10859.3203125,,111.16999816894531,
2004-09-28,,1889.637451171875,988.9921875,1779.0435791015625,933.0219116210938,371.9374084472656,332.34161376953125,564.0821533203125,747.181884765625,,1409.424072265625,10815.5703125,,111.30999755859375,
2004-09-29,,1875.87841796875,980.92529296875,1808.694580078125,933.0219116210938,373.1855163574219,332.34161376953125,564.0821533203125,738.5015869140625,,1391.0400390625,10786.099609375,,111.0199966430664,
2004-09-30,,1898.8106689453125,1016.4191284179688,1873.386962890625,950.1937255859375,360.70440673828125,329.29266357421875,564.0821533203125,732.4920654296875,,1409.424072265625,10823.5703125,,110.08000183105469,
2004-10-01,,1981.367431640625,1058.366455078125,1948.86083984375,1001.71044921875,371.9374084472656,339.6592102050781,572.7049560546875,737.8338623046875,,1525.854736328125,10985.169921875,,110.4800033569336,
2004-10-04,,2018.059814453125,1122.901123046875,2008.1629638671875,1018.8828735351562,375.05767822265625,340.2691650390625,584.920654296875,745.1787719726562,,1531.9825439453125,11279.6298828125,,110.8499984741211,
2004-10-05,,1981.367431640625,1111.6075439453125,1983.9033203125,1001.71044921875,373.8095703125,342.7083740234375,589.2320556640625,747.181884765625,,1531.9825439453125,11281.830078125,,111.05999755859375,
2004-10-06,,2008.8868408203125,1124.5146484375,2072.855224609375,1007.4346313476562,381.29827880859375,344.53765869140625,577.7348022460938,731.8241577148438,,1519.726806640625,11385.3798828125,,111.33999633789062,
2004-10-07,,2004.2996826171875,1105.154296875,2040.5089111328125,1007.4346313476562,405.63641357421875,342.0985107421875,584.920654296875,737.8338623046875,,1519.726806640625,11354.58984375,,111.11000061035156,
2004-10-08,,1995.1268310546875,1105.154296875,2032.4219970703125,995.9866333007812,396.89971923828125,344.53765869140625,581.3278198242188,733.1597900390625,,1513.5985107421875,11349.349609375,,109.5,
2004-10-11,,1995.1268310546875,1105.154296875,2032.4219970703125,995.9866333007812,396.89971923828125,344.53765869140625,581.3278198242188,733.1597900390625,,1513.5985107421875,,,109.37000274658203,
2004-10-12,,1976.781005859375,1106.767822265625,2016.2491455078125,984.5383911132812,396.27557373046875,343.9278869628906,581.3278198242188,733.1597900390625,,1470.703125,11201.8095703125,,109.66999816894531,
2004-10-13,,1995.1268310546875,1108.3809814453125,2024.3367919921875,973.0903930664062,393.1553649902344,342.0985107421875,574.8605346679688,742.5078125,,1452.3192138671875,11195.990234375,,109.66999816894531,
2004-10-14,,1990.541015625,1114.83447265625,1975.8160400390625,955.9180297851562,398.1477355957031,339.6592102050781,562.6449584960938,733.827392578125,,1440.0634765625,11034.2900390625,,109.6500015258789,
2004-10-15,,1953.8486328125,1106.767822265625,1938.07958984375,950.1937255859375,400.64410400390625,336.0004577636719,560.4891357421875,724.4793090820312,,1452.3192138671875,10982.9501953125,,109.37000274658203,
2004-10-18,,1926.32958984375,1095.4737548828125,1911.123779296875,950.1937255859375,405.63641357421875,336.0004577636719,559.7706298828125,724.4793090820312,,1440.0634765625,10965.6201171875,,109.3499984741211,
2004-10-19,,1930.9161376953125,1082.56689453125,1905.733154296875,961.6423950195312,421.23785400390625,345.75738525390625,565.5189819335938,731.8241577148438,,1501.343017578125,11064.8603515625,,108.3499984741211,
2004-10-20,,1894.223876953125,1064.820068359375,1876.0821533203125,955.9180297851562,434.967041015625,348.1965637207031,582.0463256835938,732.4920654296875,,1593.2618408203125,10882.1796875,,108.30000305175781,
2004-10-21,,1857.5322265625,1039.0059814453125,1851.8221435546875,984.5383911132812,423.110107421875,344.53765869140625,573.4234008789062,726.482421875,,1544.23828125,10789.23046875,,107.41000366210938,
2004-10-22,,1843.7733154296875,1043.8465576171875,1870.6912841796875,973.0903930664062,424.9822692871094,337.2200622558594,573.4234008789062,725.14697265625,,1525.854736328125,10857.1298828125,,107.5199966430664,
2004-10-25,,1825.426513671875,1040.6197509765625,1876.0821533203125,967.3662719726562,413.74920654296875,333.561279296875,580.609375,713.1279907226562,,1470.703125,10659.150390625,,106.5999984741211,
2004-10-26,,1862.118896484375,1059.9798583984375,1886.8646240234375,995.9866333007812,417.4934387207031,324.414306640625,576.2976684570312,707.1185302734375,,1495.21484375,10672.4599609375,,106.68000030517578,
2004-10-27,,1839.186767578125,1076.113525390625,1862.6041259765625,1007.4346313476562,421.86187744140625,325.6338806152344,576.2976684570312,697.102783203125,,1470.703125,10691.9501953125,,106.6500015258789,
2004-10-28,,1885.05126953125,1108.3809814453125,1927.2974853515625,1001.71044921875,421.23785400390625,325.0240478515625,573.4234008789062,693.0962524414062,,1458.4471435546875,10853.1201171875,,,
2004-10-29,,1875.87841796875,1111.6075439453125,1965.034423828125,1001.71044921875,424.9822692871094,329.29266357421875,585.6392822265625,701.77685546875,,1476.830810546875,10771.419921875,,105.72000122070312,
2004-11-01,,1843.7733154296875,1077.727294921875,1924.6015625,984.5383911132812,423.110107421875,327.46319580078125,587.0763549804688,698.438232421875,,1470.703125,10734.7099609375,,106.44999694824219,
2004-11-02,,1917.156494140625,1111.6075439453125,2010.8582763671875,1030.3310546875,434.3429260253906,332.34161376953125,595.6994018554688,706.4508056640625,,1513.5985107421875,10887.8095703125,,106.06999969482422,
2004-11-03,,1917.156494140625,1111.6075439453125,2010.8582763671875,1030.3310546875,434.3429260253906,332.34161376953125,595.6994018554688,706.4508056640625,,1513.5985107421875,,,106.12000274658203,
2004-11-04,,1949.2623291015625,1121.2879638671875,2062.0732421875,1013.158935546875,439.9593200683594,332.34161376953125,592.824951171875,721.1406860351562,,1544.23828125,10946.26953125,,106.08000183105469,
2004-11-05,,1963.02197265625,1121.2879638671875,2064.7685546875,1036.0548095703125,434.967041015625,334.171142578125,600.0107421875,729.1534423828125,,1556.493896484375,11061.76953125,,105.48999786376953,
2004-11-08,,1935.5025634765625,1100.314208984375,2067.464599609375,1024.60693359375,430.59869384765625,328.07305908203125,602.8849487304688,717.8021240234375,,1525.854736328125,10983.830078125,,105.62000274658203,
2004-11-09,,1917.156494140625,1100.314208984375,2062.0732421875,1030.3310546875,423.110107421875,327.46319580078125,598.5736694335938,706.4508056640625,,1538.110595703125,10964.8701171875,,105.75,
2004-11-10,,1926.32958984375,1114.83447265625,2075.550537109375,1030.3310546875,421.86187744140625,326.2437438964844,602.1665649414062,715.7989501953125,,1562.6219482421875,10994.9599609375,,106.97000122070312,
2004-11-11,,1917.156494140625,1106.767822265625,2032.4219970703125,1013.158935546875,414.37322998046875,320.7554016113281,596.4178466796875,706.4508056640625,,1544.23828125,10846.919921875,,106.68000030517578,
2004-11-12,,1949.2623291015625,1121.2879638671875,2080.941650390625,1018.8828735351562,419.9897155761719,325.6338806152344,605.0405883789062,719.137451171875,,1544.23828125,11019.98046875,,105.6500015258789,
2004-11-15,,2031.8194580078125,1179.368896484375,2151.02587890625,1064.6754150390625,432.47076416015625,329.9024658203125,611.5079345703125,734.4950561523438,,1605.517578125,11227.5703125,,105.41000366210938,
2004-11-16,,2059.337890625,1185.822265625,2183.371826171875,1064.6754150390625,441.2077331542969,341.4886779785156,628.0350952148438,733.1597900390625,,1617.7735595703125,11161.75,,105.41999816894531,
2004-11-17,,2059.337890625,1171.302001953125,2161.80712890625,1058.951171875,433.71905517578125,336.61041259765625,607.9151000976562,727.1500854492188,,1630.029296875,11131.2900390625,,104.05000305175781,
2004-11-18,,2054.751708984375,1161.6221923828125,2148.329345703125,1064.6754150390625,431.22271728515625,336.0004577636719,600.7294921875,734.4950561523438,,1636.1573486328125,11082.419921875,,104.30000305175781,
2004-11-19,,2045.5787353515625,1151.9420166015625,2132.15673828125,1053.22705078125,436.21527099609375,333.561279296875,592.1064453125,733.1597900390625,,1666.796630859375,11082.83984375,,103.08000183105469,
2004-11-22,,2008.8868408203125,1132.5811767578125,2094.419677734375,1041.779052734375,424.35809326171875,329.9024658203125,566.956298828125,712.4602661132812,,1636.1573486328125,10849.3896484375,,103.16000366210938,
2004-11-23,,2008.8868408203125,1132.5811767578125,2094.419677734375,1041.779052734375,424.35809326171875,329.9024658203125,566.956298828125,712.4602661132812,,1636.1573486328125,,,103.33000183105469,
2004-11-24,,2031.8194580078125,1140.648193359375,2115.984130859375,1047.503173828125,417.4934387207031,323.8045349121094,565.5189819335938,703.1121826171875,,1654.5413818359375,10872.330078125,,102.83999633789062,
2004-11-25,,2018.059814453125,1135.8082275390625,2105.201904296875,1036.0548095703125,416.8695983886719,324.414306640625,564.0821533203125,709.1217041015625,,1630.029296875,10900.33984375,,102.5199966430664,
2004-11-26,,2040.991455078125,1134.1949462890625,2107.896728515625,1036.0548095703125,410.6289978027344,328.07305908203125,569.8303833007812,697.7703857421875,,1630.029296875,10833.75,,102.52999877929688,
2004-11-29,,2073.09765625,1155.1685791015625,2145.6337890625,1058.951171875,414.37322998046875,330.51220703125,578.453369140625,707.7861938476562,,1593.2618408203125,10977.8896484375,,103.02999877929688,
2004-11-30,,2054.751708984375,1153.554931640625,2121.375244140625,1041.779052734375,408.7568664550781,328.6829528808594,571.986328125,698.438232421875,,1623.9012451171875,10899.25,,102.9000015258789,
2004-12-01,,2073.09765625,1163.2349853515625,2159.112060546875,1047.503173828125,401.8921813964844,321.9750671386719,572.7049560546875,681.077392578125,,1617.7735595703125,10784.25,,102.51000213623047,
2004-12-02,,2091.443359375,1169.6888427734375,2167.198486328125,1058.951171875,410.0048522949219,328.07305908203125,582.0463256835938,699.7735595703125,,1630.029296875,10973.0703125,,103.0999984741211,
2004-12-03,,2096.030517578125,1172.9156494140625,2156.41650390625,1053.22705078125,407.5086364746094,326.2437438964844,580.609375,700.4412231445312,,1636.1573486328125,11074.8896484375,,102.08999633789062,
2004-12-06,,2105.20361328125,1177.755859375,2261.541259765625,1053.22705078125,401.8921813964844,319.5357971191406,583.4835815429688,696.4348754882812,,1574.8782958984375,10981.9599609375,,103.12999725341797,
2004-12-07,,2086.85791015625,1163.2349853515625,2358.580322265625,1041.779052734375,398.7718200683594,312.2182922363281,578.453369140625,696.4348754882812,,1574.8782958984375,10873.6298828125,,102.86000061035156,
2004-12-08,,2100.61669921875,1169.6888427734375,2361.27587890625,1053.22705078125,400.64410400390625,315.26727294921875,579.1722412109375,696.4348754882812,,1568.7501220703125,10941.3701171875,,104.02999877929688,
2004-12-09,,2050.1650390625,1145.4881591796875,2310.060791015625,1030.3310546875,385.6666564941406,316.4867858886719,574.14208984375,685.0835571289062,,1538.110595703125,10776.6298828125,,104.68000030517578,
2004-12-10,,2022.645751953125,1126.1280517578125,2261.541259765625,1018.8828735351562,381.29827880859375,318.31622314453125,571.2677612304688,685.0835571289062,,1550.3665771484375,10756.7998046875,,105.0199966430664,
2004-12-13,,2050.1650390625,1126.1280517578125,2382.83984375,1024.60693359375,388.1628723144531,323.1947021484375,571.2677612304688,691.7609252929688,,1550.3665771484375,10789.25,,104.69000244140625,
2004-12-14,,2073.09765625,1142.26171875,2420.5771484375,1030.3310546875,395.6515808105469,326.853515625,570.5491333007812,700.4412231445312,,1568.7501220703125,10915.580078125,,105.19999694824219,
2004-12-15,,2077.684326171875,1130.9676513671875,2420.5771484375,1018.8828735351562,393.1553649902344,328.07305908203125,568.3935546875,704.4475708007812,,1605.517578125,10956.4599609375,,104.25,
2004-12-16,,2105.20361328125,1134.1949462890625,2487.96533203125,1018.8828735351562,391.9072265625,328.07305908203125,568.3935546875,722.4761352539062,,1599.3900146484375,10924.3701171875,,104.58000183105469,
2004-12-17,,2109.78955078125,1140.648193359375,2523.00732421875,1041.779052734375,400.01995849609375,330.51220703125,577.0164184570312,725.14697265625,,1605.517578125,11078.3203125,,104.1500015258789,
2004-12-20,,2137.308349609375,1140.648193359375,2541.87548828125,1047.503173828125,392.5312805175781,329.9024658203125,573.4234008789062,714.4634399414062,,1605.517578125,11103.419921875,,104.1500015258789,
2004-12-21,,2192.346923828125,1168.0755615234375,2601.177001953125,1070.3994140625,396.89971923828125,335.3907470703125,575.5790405273438,719.137451171875,,1642.28515625,11125.919921875,,104.30000305175781,
2004-12-22,,2215.279296875,1176.1424560546875,2614.65478515625,1110.4677734375,403.1401672363281,337.8299560546875,584.201904296875,727.1500854492188,,1648.413330078125,11209.4404296875,,104.16000366210938,
2004-12-23,,2215.279296875,1176.1424560546875,2614.65478515625,1110.4677734375,403.1401672363281,337.8299560546875,584.201904296875,727.1500854492188,,1648.413330078125,,,103.55000305175781,
2004-12-24,,2242.797607421875,1176.1424560546875,2657.78271484375,1133.3641357421875,410.6289978027344,352.4650573730469,588.5135498046875,739.8369750976562,,1648.413330078125,11365.48046875,,103.6500015258789,
2004-12-27,,2256.556884765625,1180.982666015625,2698.215576171875,1144.81201171875,408.7568664550781,353.6847229003906,582.7649536132812,738.5015869140625,,1642.28515625,11362.349609375,,102.88999938964844,
2004-12-28,,2325.35546875,1201.9561767578125,2725.170166015625,1179.1566162109375,415.62127685546875,356.7338562011719,584.920654296875,742.5078125,,1715.8201904296875,11424.1298828125,,103.19000244140625,
2004-12-29,,2334.527587890625,1192.2760009765625,2744.039794921875,1161.9842529296875,421.86187744140625,359.7828063964844,579.1722412109375,739.8369750976562,,1703.564453125,11381.5595703125,,103.94000244140625,
2004-12-30,,2366.633056640625,1201.9561767578125,2760.212890625,1190.6046142578125,427.4784851074219,362.8316650390625,587.7949829101562,747.181884765625,,1715.8201904296875,11488.759765625,,102.91000366210938,
2004-12-31,,2366.633056640625,1201.9561767578125,2760.212890625,1190.6046142578125,427.4784851074219,362.8316650390625,587.7949829101562,747.181884765625,,1715.8201904296875,,,102.51000213623047,
2005-01-03,,2366.633056640625,1201.9561767578125,2760.212890625,1190.6046142578125,427.4784851074219,362.8316650390625,587.7949829101562,747.181884765625,,1715.8201904296875,,,102.73999786376953,
2005-01-04,,2362.046630859375,1192.2760009765625,2816.818603515625,1184.88037109375,427.4784851074219,367.1004638671875,598.5736694335938,760.5364990234375,,1715.8201904296875,11517.75,,104.33999633789062,
2005-01-05,,2329.94140625,1177.755859375,2717.0849609375,1150.536376953125,418.1175842285156,357.34344482421875,585.6392822265625,742.5078125,,1691.308837890625,11437.51953125,,103.93000030517578,
2005-01-06,,2343.7001953125,1190.6627197265625,2746.735107421875,1179.1566162109375,418.1175842285156,361.0023498535156,585.6392822265625,748.517333984375,,1691.308837890625,11492.259765625,,104.88999938964844,
2005-01-07,,2302.42236328125,1174.5286865234375,2738.6484375,1156.260498046875,412.5010986328125,356.12396240234375,582.0463256835938,744.5108032226562,,1666.796630859375,11433.240234375,,104.88999938964844,
2005-01-10,,2302.42236328125,1174.5286865234375,2738.6484375,1156.260498046875,412.5010986328125,356.12396240234375,582.0463256835938,744.5108032226562,,1666.796630859375,,,104.16999816894531,
2005-01-11,,2339.114990234375,1192.2760009765625,2865.337646484375,1173.4324951171875,416.24530029296875,367.1004638671875,593.54345703125,769.8844604492188,,1709.69287109375,11539.990234375,,103.41999816894531,
2005-01-12,,2288.6630859375,1176.1424560546875,2868.033447265625,1144.81201171875,412.5010986328125,360.3924865722656,595.6994018554688,751.188232421875,,1679.052734375,11453.3896484375,,102.44000244140625,
2005-01-13,,2233.624755859375,1172.9156494140625,2822.209716796875,1139.0877685546875,410.6289978027344,359.7828063964844,588.5135498046875,756.5299682617188,,1654.5413818359375,11358.2197265625,,102.45999908447266,
2005-01-14,,2265.73095703125,1180.982666015625,2832.991943359375,1156.260498046875,410.6289978027344,365.2709655761719,594.9806518554688,767.2135009765625,,1636.1573486328125,11438.3896484375,,101.9800033569336,
2005-01-17,,2247.384521484375,1187.435791015625,2854.55615234375,1144.81201171875,414.37322998046875,365.88067626953125,604.3221435546875,769.2169799804688,,1642.28515625,11487.099609375,,102.26000213623047,
2005-01-18,,2238.211669921875,1184.2091064453125,2859.947509765625,1150.536376953125,413.1250915527344,375.0277099609375,599.2923583984375,785.9097900390625,,1636.1573486328125,11423.259765625,,102.26000213623047,
2005-01-19,,2238.211669921875,1169.6888427734375,2814.123779296875,1139.0877685546875,411.87701416015625,375.63751220703125,602.1665649414062,807.2767944335938,,1636.1573486328125,11405.33984375,,102.91000366210938,
2005-01-20,,2210.692138671875,1160.0081787109375,2762.90771484375,1133.3641357421875,406.26043701171875,367.7101745605469,602.1665649414062,811.2833862304688,,1642.28515625,11284.76953125,,103.37000274658203,
2005-01-21,,2215.279296875,1145.4881591796875,2711.692626953125,1121.916015625,421.23785400390625,366.4905700683594,610.0708618164062,809.9476318359375,,1666.796630859375,11238.3701171875,,102.61000061035156,
2005-01-24,,2265.73095703125,1160.0081787109375,2830.296630859375,1179.1566162109375,435.5911560058594,374.4179992675781,624.4422607421875,809.280029296875,,1691.308837890625,11289.490234375,,102.58000183105469,
2005-01-25,,2261.14404296875,1160.0081787109375,2924.6396484375,1207.776611328125,429.3505859375,367.7101745605469,622.28662109375,804.6062622070312,,1703.564453125,11276.91015625,,104.0199966430664,
2005-01-26,,2242.797607421875,1171.302001953125,2973.1591796875,1184.88037109375,429.974609375,376.2474670410156,623.7238159179688,804.6062622070312,,1691.308837890625,11376.5703125,,103.06999969482422,
2005-01-27,,2242.797607421875,1166.4622802734375,2886.902587890625,1179.1566162109375,429.974609375,376.8572082519531,622.28662109375,801.9352416992188,,1691.308837890625,11341.3095703125,,102.8499984741211,
2005-01-28,,2270.317138671875,1168.0755615234375,2868.033447265625,1207.776611328125,431.8468017578125,376.2474670410156,611.5079345703125,787.91259765625,,1685.180419921875,11320.580078125,,102.7300033569336,
2005-01-31,,2288.6630859375,1171.302001953125,2954.290283203125,1207.776611328125,428.1025085449219,373.1984558105469,613.6637573242188,800.6000366210938,,1715.8201904296875,11387.58984375,,103.5999984741211,
2005-02-01,,2297.8359375,1166.4622802734375,2967.7685546875,1213.5010986328125,431.22271728515625,370.14947509765625,606.4779663085938,799.2644653320312,,1991.5772705078125,11384.400390625,,103.63999938964844,
