fomc_date,car_01
1994-05-17,1.2304035392836765
1994-08-16,0.709920693018699
1994-11-15,0.4930448936464542
1995-02-01,0.3463339607453631
1995-07-06,0.9761913200906833
1995-12-19,-0.9200086095398602
1996-01-31,1.7147734987289907
1996-12-17,-0.48670613733511303
1997-01-09,0.03882141629549009
1997-03-25,0.41634344987418054
1997-07-02,1.8602555508269651
1997-09-30,-0.06804902842966094
1997-11-12,-1.8369755867785664
1998-09-29,0.4766567506041481
1998-10-15,5.40018465026065
1998-11-17,1.1726402188539833
1998-11-18,0.7078539234303157
1998-11-19,1.0977957383133483
1999-05-18,-0.5957521690317399
1999-06-30,2.9112149758064554
1999-08-24,1.8589548716068494
1999-10-05,1.4590975262155408
1999-11-16,1.6729929908877936
1999-11-17,1.1393982602611672
1999-11-18,0.24415675047662205
1999-12-21,0.7610790886895428
2000-02-02,1.0044895141381016
2000-03-21,1.8618221793897023
2000-05-16,3.0818640093152077
2000-06-28,-0.07986146885106647
2000-08-22,0.3133671045289349
2000-10-10,-1.488961065740511
2000-12-19,-0.32539005896136086
2001-01-31,0.24211236907869804
2001-03-20,-0.2658637415424492
2001-05-15,0.49094544440250076
2001-06-27,-0.5129131820307908
2001-08-21,-0.21792664055399896
2001-09-17,-4.094846989666507
2001-11-06,3.0723561185372144
2001-12-11,-1.7551773566908526
2002-01-30,-1.6020969686042643
2002-03-19,0.2935256922660185
2003-01-29,1.8540905552298104
2003-03-18,4.065875907928623
2003-06-25,-0.7758603513173038
2003-08-12,1.0679399925410857
2003-09-16,0.6694837045652615
2004-01-28,-2.588707624244934
2004-03-16,-1.006487548138131
2004-08-10,1.5100660138192805
2004-09-21,0.0316030025446605
2004-11-10,-0.23366704752107995
2004-12-14,1.2255860941604284
2005-02-02,0.8854079134360312
2005-05-03,0.2834683019916207
2005-08-09,0.3543164847168194
2005-09-20,-1.398252185117026
2005-11-01,0.30594281666142376
2005-12-13,0.5539365741748691
2006-01-31,-0.35462879395941893
2006-03-28,-0.8386365194425156
2006-05-10,-0.3004997940668116
2006-08-08,-0.64474194297575
2006-10-25,0.2963151197739043
2006-12-12,-0.07565375624824439
2007-05-09,0.05123875679816925
2007-08-07,2.9871866556550106
2007-09-18,2.282992969875419
2007-12-11,-1.1508296288478688
2008-01-29,2.5720436438446383
2008-03-18,3.917316946210962
2008-04-30,-0.5885813353629501
2008-06-25,0.05727073030722604
2008-10-28,8.42086492967962
2008-12-16,3.664944237002449
2009-01-28,4.2954834313028885
2009-04-29,2.710809207257139
2009-08-12,-0.30486593106580984
2009-09-23,-0.8205656641634504
2009-11-03,0.7814803009415623
2009-12-15,-0.19504869518653395
2010-03-16,0.7974000327424023
2010-06-23,-2.081049360963632
2010-08-10,-0.5715599279362351
2010-09-21,1.1807127497688363
