fomc_date,car_01
2000-12-19,0.9622099267296815
2001-01-31,1.3663089491072316
2001-03-20,0.8792649651100217
2001-05-15,1.3537099710068237
2001-06-27,-1.7337557490069968
2001-08-21,-0.9381539790401787
2001-09-17,-0.8742265955436371
2001-11-06,0.6230197802180849
2001-12-11,0.020732393065284335
2002-01-30,-0.21086003399542283
2002-03-19,-0.12100530834360401
2003-01-29,-1.0773832994663965
2003-03-18,-2.1219729996055725
2003-06-25,-2.212987166002466
2003-08-12,-0.5989763724115608
2003-09-16,0.08152035720511586
2004-01-28,0.2103419178848422
2004-03-16,0.658927396868413
2004-08-10,0.08682964780770702
2004-09-21,0.8790186268132719
2004-11-10,0.023608593841377316
2004-12-14,-0.4620914446349894
2005-02-02,-0.3404584505680386
2005-05-03,-0.15211068685675577
2005-08-09,-0.5185865295969222
2005-09-20,0.3979353332532345
2005-11-01,-1.8806322618969453
2005-12-13,-1.372185474257266
2006-01-31,1.6318367968051934
2006-03-28,0.7441099625158463
2006-05-10,5.799565917345602
2006-08-08,-1.213480782076918
2006-10-25,3.2428900193693475
2006-12-12,1.8660309716272754
2007-05-09,-5.201741243552985
2007-08-07,0.31773006094858985
2007-09-18,0.5824439597617758
2007-12-11,1.0161012707205024
2008-01-29,0.3842574162559047
2008-03-18,-3.12921824020094
2008-04-30,-4.310711272038337
2008-06-25,2.0713769721511324
2008-10-28,1.3713302103389329
2008-12-16,3.186153921286114
2009-01-28,-1.6344444576239305
2009-04-29,-0.39533491948585964
2009-08-12,0.48471323024545865
2009-09-23,0.21641414472975096
2009-11-03,2.8980610043577713
2009-12-15,-0.04902698901726333
2010-03-16,1.5284180304855983
2010-06-23,-0.4411259697494516
2010-08-10,-0.8193253214218599
2010-09-21,0.6744835967200612
2010-11-03,0.650084350676031
2010-12-14,0.5049828241102148
2011-01-26,0.6967810784546742
2011-03-15,-1.7539147752347983
2011-04-27,1.610335155088042
2011-06-22,0.29860205174288695
2011-08-09,3.4796067859182127
2011-09-20,-0.7585326380013011
2011-09-21,-0.6857827452378722
2011-11-02,1.7864369751780775
2011-12-13,-4.379682614101919
2012-01-25,3.6089709433542256
2012-03-13,-1.7004627546120212
2012-04-25,1.4728419690171815
2012-06-20,-1.6284202699682504
2012-08-01,-1.2174719417458568
2012-09-13,1.6232413661389222
2012-10-24,-0.9486105741646582
2012-12-12,-0.25494667944419225
2013-01-30,0.7624283037045624
2013-03-20,0.08739712495740327
2013-05-01,-0.5735636170864536
2013-06-19,-2.235973963060368
2013-07-31,0.024702031286668237
2013-09-18,4.152997122354781
2013-10-30,-1.79234711917605
2013-12-18,-0.6882579472714012
2014-01-29,0.8081132776095866
2014-03-18,-2.117784670252602
2014-03-19,-1.891766295306234
2014-04-30,-0.5114094759514956
2014-06-17,-0.8439126819877969
2014-06-18,0.29746086382344206
2014-07-30,-1.3070622144817128
2014-09-17,-1.640949661735152
2014-10-29,-0.8363055594911896
2014-12-17,-0.5420146202492269
2015-01-28,0.5006108598608354
2015-03-18,1.6892601581052338
2015-04-29,0.342508093462942
2015-06-17,-0.24586326819560894
2015-07-29,0.1469382747420067
2015-09-17,1.719476981947839
2015-10-28,-0.5153113676843766
2015-12-16,0.9038899817902277
2016-01-27,0.8834333144040943
2016-03-16,2.5515110313143503
2016-04-27,0.38983505109429284
2016-06-15,0.8381705332402438
2016-07-27,1.5519016172864097
2016-09-21,1.8122889868655696
2016-11-02,1.2813305622948987
2016-12-14,-1.9442414991811243
2017-02-01,1.3836863286860912
2017-03-15,1.7205899043628736
2017-05-03,-1.2969009012672523
2017-06-14,-0.1925677284229153
2017-07-26,0.4881212799748082
2017-09-20,-0.7789289436280792
2017-11-01,0.1286238561006675
2017-12-13,0.9752847228070495
2018-01-31,0.2745986820949344
2018-03-21,1.1962125905779382
2018-05-02,-0.23979071611027747
2018-06-13,-0.07968273556439127
2018-08-01,-0.3059584797765941
2018-09-26,-0.47417462239305286
2018-11-08,-1.5939797754962042
2018-12-19,-0.33857240923779325
2019-01-30,0.79378502614563
2019-03-20,-0.20787280977408812
2019-05-01,-1.0513136675225723
2019-06-19,2.2701009725307393
2019-07-31,-1.2214579871672946
2019-09-18,-0.34951632421196044
2019-10-11,-2.031227452481593
2019-10-30,0.4519024030860434
2019-12-11,0.8339287100713031
2020-01-29,-0.1396210681100048
2020-03-03,3.813750874275512
2020-03-15,-6.804281678497426
2020-03-23,7.284424333758806
2020-04-29,-0.09121007000427554
2020-06-10,2.24259466478827
2020-07-28,2.346944018512021
2020-07-29,1.2811524067379758
2020-09-16,-1.1590945126500247
2020-11-05,2.296320457343396
2020-12-16,2.1009449104134816
2021-01-27,-0.680932067001667
2021-03-17,0.9312398832108123
2021-04-28,0.15162459991056101
2021-06-16,-2.947990769734949
2021-07-28,0.20584021898245822
2021-09-22,0.24396158480269742
2021-11-03,-0.793617944639069
2021-12-15,-0.2382363349718558
2022-01-26,-2.759233085910283
2022-02-18,1.5987380279528198
2022-03-16,-0.4242833865482991
2022-05-04,1.4363795628589275
2022-06-15,-0.35618573089131605
2022-07-27,0.9085670214131467
2022-09-21,0.7374467255407368
2022-11-02,0.13254672629025924
2022-12-14,1.195285278967003
2023-02-01,1.3381389631897045
2023-03-22,0.6337756030546232
2023-05-03,2.2006930105985067
2023-06-14,-1.1336300156206514
2023-07-26,-0.4229437845596998
2023-09-20,-0.5403566797466703
2023-11-01,-0.3800265320674287
2023-12-13,2.0107839609068185
2024-01-31,0.3219625879283395
2024-03-20,2.1659569280355853
2024-05-01,-0.2738208710365765
2024-06-12,0.2117888179419115
2024-07-31,2.4841259371775473
2024-09-18,-0.8735584671432012
2024-11-07,-1.9328282636932717
2024-12-18,-2.8574566413692355
2025-01-29,1.0599001742840466
2025-03-19,1.0781274527833773
2025-05-07,0.4237612081197245
2025-06-18,-1.8196990554175212
2025-07-30,-1.8225128277459084
2025-09-17,-1.0956733368792055
2025-10-29,0.5167756539306716
2025-12-10,0.4364468431135849
